<ID|readonly|noverify>;<English>
mosquito_fb_mk26_china_2;FB-26
p-38l_1_china_rocaf_shop;☀ P-38L-1-LO
p-38l_1_china_rocaf_0;☀ Lockheed Corporation | P-38L-1-LO型驅逐機「雙身機」
p-38l_1_china_rocaf_1;☀ P-38L
p-38l_1_china_rocaf_2;☀ P-38
b_25j_30_china_shop;☀ B-25J-30-NC
b_25j_30_china_0;☀ North American Aviation NA-108 | B-25J-30-NC型轟炸機
b_25j_30_china_1;☀ B-25J
b_25j_30_china_2;☀ B-25
a6m2_zero_china_shop;☀ 〇式戰二一型
a6m2_zero_china_0;☀ 三菱重工業 | 〇式戰鬥機二一型「零」
a6m2_zero_china_1;☀ 〇式戰二一型
a6m2_zero_china_2;☀ 〇式戰

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 4
la-11_china_shop;␗ 拉11
la-11_china_0;␗ Opytno-konstruktorskoye bûro № 301 | 拉11型飞机
la-11_china_1;␗ 拉11
la-11_china_2;␗ 拉11
la-9_china_shop;␗ 拉9
la-9_china_0;␗ Opytno-konstruktorskoye bûro № 301 | 拉9型飞机
la-9_china_1;␗ 拉9
la-9_china_2;␗ 拉9
il-10_1946_china_shop;␗ 伊尔10 (1947)
il-10_1946_china_0;␗ Opytno-konstruktorskoye bûro № 39 | 伊尔10型飞机 (1947)
il-10_1946_china_1;␗ 伊尔10
il-10_1946_china_2;␗ 伊尔10
pb4y-2_china_shop;☀ P4Y-2
pb4y-2_china_0;☀ Consolidated Aircraft Corporation | P4Y-2型巡邏機
pb4y-2_china_1;☀ P4Y-2
pb4y-2_china_2;☀ P4Y
tu-2_postwar_china_shop;␗ 杜2S-44
tu-2_postwar_china_0;␗ Czyentral'noye konstruktorskoye bûro № 29 | 杜2S серии 44型飞机
tu-2_postwar_china_1;␗ 杜2S
tu-2_postwar_china_2;␗ 杜2
ki_84_ko_china_shop;☀ 四式戰一型甲
ki_84_ko_china_0;☀ 中島飛行機 | 四式戰鬥機一型甲「疾風」
ki_84_ko_china_1;☀ 四式戰一型
ki_84_ko_china_2;☀ 四式戰

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 5
f-86f-30_china_shop;☀ F-86F-30-NA
f-86f-30_china_0;☀ North American Aviation NA-191 | F-86F-30-NA型戰鬥機「軍刀機」
f-86f-30_china_1;☀ F-86F
f-86f-30_china_2;☀ F-86
f-86f-40_china_shop;☀ F-86F-40-NA
f-86f-40_china_0;☀ North American Aviation NA-227 | F-86F-40-NA型戰鬥機「軍刀機」
f-86f-40_china_1;☀ F-86F
f-86f-40_china_2;☀ F-86
mig-9_china_shop;␗ 米格9
mig-9_china_0;␗ Opytno-konstruktorskoye bûro № 155 | 米格9型飞机
mig-9_china_1;␗ 米格9
mig-9_china_2;␗ 米格9
mig-9_late_china_shop;␗ I-307
mig-9_late_china_0;␗ Opytno-konstruktorskoye bûro № 155 | izd. FR | I-307
mig-9_late_china_1;␗ I-307
mig-9_late_china_2;␗ I-307
mig-15bis_nr23_china_shop;␗ 米格15比斯
mig-15bis_nr23_china_0;␗ Opytno-konstruktorskoye bûro № 155 | 米格15比斯型飞机
mig-15bis_nr23_china_1;␗ 米格15比斯
mig-15bis_nr23_china_2;␗ 米格15
mig-17_china_shop;␗ 米格17
mig-17_china_0;␗ Opytno-konstruktorskoye bûro № 155 | 米格17型飞机
mig-17_china_1;␗ 米格17
mig-17_china_2;␗ 米格17
f-84g_china_shop;☀ F-84G-21-RE
f-84g_china_0;☀ Republic Aviation Corporation AP-23 | F-84G-21-RE型戰鬥機「雷霆式」
f-84g_china_1;☀ F-84G
f-84g_china_2;☀ F-84
f-84g-31-re_china_shop;☀ F-84G-31-RE
f-84g-31-re_china_0;☀ Republic Aviation Corporation AP-23 | F-84G-31-RE型戰鬥機「雷霆式」
f-84g-31-re_china_1;☀ F-84G
f-84g-31-re_china_2;☀ F-84
tu_4_china_shop;␗ 杜4
tu_4_china_0;␗ Opytno-konstruktorskoye bûro № 156 | 杜4型飞机
tu_4_china_1;␗ 杜4
tu_4_china_2;␗ 杜4
il_28_china_shop;␗ 伊尔28
il_28_china_0;␗ Opytno-konstruktorskoye bûro № 39 | 伊尔28型飞机
il_28_china_1;␗ 伊尔28
il_28_china_2;␗ 伊尔28

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 6
f-100a_china_shop;☀ F-100A-16-NA
f-100a_china_0;☀ North American Aviation NA-192 | F-100A-16-NA型戰鬥機「超級軍刀機」
f-100a_china_1;☀ F-100A
f-100a_china_2;☀ F-100
f_100f_china_shop;☀ F-100F-6-NA
f_100f_china_0;☀ North American Aviation NA-243 | F-100F-6-NA型戰鬥機「超級軍刀機」
f_100f_china_1;☀ F-100F
f_100f_china_2;☀ F-100
f-104a_china_shop;☀ F-104A-25-LO
f-104a_china_0;☀ Lockheed Corporation | F-104A-25-LO型戰鬥機「星式戰鬥機」
f-104a_china_1;☀ F-104A
f-104a_china_2;☀ F-104
f-104g_china_shop;☀ F-104G-10-LO
f-104g_china_0;☀ Lockheed Corporation | F-104G-10-LO型戰鬥機「星式戰鬥機」
f-104g_china_1;☀ F-104G
f-104g_china_2;☀ F-104
mig-19j_6a_shop;J6A
mig-19j_6a_0;Opytno-konstruktorskoye bûro № 155 SM-7/3 / 国营松陵机械厂 | J6A型飞机
mig-19j_6a_1;J6A
mig-19j_6a_2;J6
j_7_mk2_shop;J7II
j_7_mk2_0;Opytno-konstruktorskoye bûro № 155 / 国营132厂 | J7II型飞机
j_7_mk2_1;J7II
j_7_mk2_2;J7
j_7d_shop;K/JJ7D
j_7d_0;Opytno-konstruktorskoye bûro № 155 / 成都飛機制造厂 | K/JJ7D型飞机
j_7d_1;K/JJ7D
j_7d_2;K/JJ7
j_7e_shop;K/JJ7E
j_7e_0;成都飛機制造厂 | K/JJ7E型飞机
j_7e_1;K/JJ7E
j_7e_2;K/JJ7
q_5_early_shop;Q5
q_5_early_0;南昌飞机制造公司 | Q5型飞机
q_5_early_1;Q5
q_5_early_2;Q5
q_5a_shop;Q5B
q_5a_0;昌飞机制造公司 | Q5B型飞机
q_5a_1;Q5B
q_5a_2;Q5
q_5l_shop;K/JQ5L
q_5l_0;昌飞机制造公司 | K/JQ5L型飞机
q_5l_1;K/JQ5L
q_5l_2;K/JQ5
mig-17_f5_shop;▆ F5
mig-17_f5_0;▆ Opytno-konstruktorskoye bûro № 155 / 国营松陵机械厂 | F5型飞机
mig-17_f5_1;▆ F5
mig-17_f5_2;▆ F5

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 7
f-5a_china_shop;☀ F-5A-25-NO
f-5a_china_0;☀ Northrop Corporation N-156F | F-5A-25-NO型戰鬥機
f-5a_china_1;☀ F-5A
f-5a_china_2;☀ F-5
f-5e_aidc_shop;☀ F-5E
f-5e_aidc_0;☀ Northrop Corporation F-5-21 / 漢翔航空工業 | F-5E型中正號戰鬥機
f-5e_aidc_1;☀ F-5E
f-5e_aidc_2;☀ F-5
j_8b_shop;K/JJ8B
j_8b_0;沈阳飞机工业 (集团) | K/JJ8B型飞机
j_8b_1;K/JJ8B
j_8b_2;K/JJ8
j_8f_shop;K/JJ8F
j_8f_0;沈阳飞机工业 (集团) | K/JJ8F型飞机
j_8f_1;K/JJ8F
j_8f_2;K/JJ8
j_8f_missile_test_shop;K/JJ8F
j_8f_missile_test_0;沈阳飞机工业 (集团) | K/JJ8F型飞机
j_8f_missile_test_1;K/JJ8F
j_8f_missile_test_2;K/JJ8

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 8
f_16a_block_20_mlu_shop;☀ F-16A-20-CF
f_16a_block_20_mlu_0;☀ Lockheed Martin Corporation | F-16A-20-CF型戰鬥機
f_16a_block_20_mlu_1;☀ F-16A
f_16a_block_20_mlu_2;☀ F-16
j_10a_shop;K/JJ10A
j_10a_0;"成都飞机工业 (集团) | K/JJ10A型飞机 ""猛龙"""
j_10a_1;K/JJ10A
j_10a_2;K/JJ10
mirage_2000_5ei_shop;M-2000-5
mirage_2000_5ei_0;Dassault Aviation | M-2000-5型戰鬥機
mirage_2000_5ei_1;M-2000-5
mirage_2000_5ei_2;M-2000
j_11_shop;K/JJ11
j_11_0;"PAO Kompaniâ Sukhoj / 沈阳飞机工业 (集团) | K/JJ11型飞机 ""应龙"""
j_11_1;K/JJ11
j_11_2;K/JJ11
j_11a_shop;K/JJ11A (MLU)
j_11a_0;"PAO Kompaniâ Sukhoj / 沈阳飞机工业 (集团) | K/JJ11A型飞机 ""应龙"" (Mid-Life Update)"
j_11a_1;K/JJ11A
j_11a_2;K/JJ11
j_11b_shop;K/JJ11B
j_11b_0;"PAO Kompaniâ Sukhoj / 沈阳飞机工业 (集团) | K/JJ11B型飞机 ""应龙"""
j_11b_1;K/JJ11B
j_11b_2;K/JJ11
jh_7a_shop;K/JJH7A
jh_7a_0;"西安飞机工业 (集团) | K/JJH7A型飞机 ""飞豹"""
jh_7a_1;K/JJH7A
jh_7a_2;K/JJH7

//CHINA HELICOPTERS - VEHICLE/FAMILY START: RANK 5
z_11wa_shop;L/Z11WA
z_11wa_0;昌河飞机工业 (集团) | L/Z11WA型武装直升机
z_11wa_1;L/Z11WA
z_11wa_2;L/Z11

//CHINA HELICOPTERS - VEHICLE/FAMILY START: RANK 6
z_9w_shop;L/Z9W
z_9w_0;哈尔滨飞机工业 (集团) | L/Z9W型武装直升机
z_9w_1;L/Z9W
z_9w_2;L/Z9
z_9wa_shop;L/Z9WA
z_9wa_0;哈尔滨飞机工业 (集团) | L/Z9WA型武装直升机
z_9wa_1;L/Z9WA
z_9wa_2;L/Z9
z_19_shop;L/Z19
z_19_0;哈尔滨飞机工业 (集团) | L/Z19型武装直升机
z_19_1;L/Z19
z_19_2;L/Z19
z_19e_shop;Z19E
z_19e_0;哈尔滨飞机工业 (集团) | Z19E型武装直升机
z_19e_1;Z19E
z_19e_2;Z19
oh_58d_china_shop;☀ OH-58D
oh_58d_china_0;☀ Bell Helicopter Textron Model 406 | OH-58D戰搜直升機
oh_58d_china_1;☀ OH-58D
oh_58d_china_2;☀ OH-58

//CHINA HELICOPTERS - VEHICLE/FAMILY START: RANK 7
z_10_shop;L/Z10
z_10_0;昌河飞机工业 (集团) | L/Z10型武装直升机
z_10_1;L/Z10
z_10_2;L/Z10
z_10me_shop;Z10ME-02
z_10me_0;昌河飞机工业 (集团) | Z10ME-02型武装直升机
z_10me_1;Z10ME
z_10me_2;Z10
z_10a_shop;L/Z10 (2018)
z_10a_0;昌河飞机工业 (集团) | L/Z10型武装直升机 (2018)
z_10a_1;L/Z10
z_10a_2;L/Z10

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 1
cn_m8_greyhound_shop;☀ M8
cn_m8_greyhound_0;☀ Ford Motor Company | M8裝甲車
cn_m8_greyhound_1;☀ M8
cn_m8_greyhound_2;Light Tank
cn_t_26_1940_shop;☀ 特26 (1937)
cn_t_26_1940_0;☀ Vickers-Armstrongs / Opytno-konstruktorskij myekhaničyeskij otdyel | 特26轻型戰車 (1937)
cn_t_26_1940_1;☀ 特26
cn_t_26_1940_2;Light Tank
cn_t_26_no531_shop;☀ 特26 (1937) (第200师)
cn_t_26_no531_0;☀ Vickers-Armstrongs / Opytno-konstruktorskij myekhaničyeskij otdyel | 特26轻型戰車 (1937) (第200师)
cn_t_26_no531_1;☀ 特26
cn_t_26_no531_2;Light Tank
cn_type_97_chi_ha_shop;☀ 九七式
cn_type_97_chi_ha_0;☀ 三菱重工業 | 九七式中型戰車
cn_type_97_chi_ha_1;☀ 九七式
cn_type_97_chi_ha_2;Medium Tank
cn_type_97_kai_shop;☀ 九七式 (一式)
cn_type_97_kai_0;☀ 三菱重工業 | 九七式中型戰車 (一式四七毫米戰車砲)
cn_type_97_kai_1;☀ 九七式
cn_type_97_kai_2;Medium Tank
cn_sdkfz_222_early_shop;豪须式四點五吨
cn_sdkfz_222_early_0;Eisenwerk Weserhütte | 豪须式四點五吨装甲車
cn_sdkfz_222_early_1;豪须
cn_sdkfz_222_early_2;SPAAG
cn_m8_scott_shop;☀ 八式
cn_m8_scott_0;☀ United States Army Ordnance Department | 八式七五砲戰車
cn_m8_scott_1;☀ 八式
cn_m8_scott_2;Medium Tank
cn_su_76m_1943_shop;␗ SU-76
cn_su_76m_1943_0;␗ Kirovskij mašinostroityel'nyj zavod № 38 im. 1 Maâ (NKTP) | SU-76自行火砲
cn_su_76m_1943_1;␗ SU-76
cn_su_76m_1943_2;Tank Destroyer

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 2
cn_m3a3_stuart_shop;☀ M3A3
cn_m3a3_stuart_0;☀ United States Army Ordnance Department | M3A3轻型戰車
cn_m3a3_stuart_1;☀ M3A3
cn_m3a3_stuart_2;Light Tank
cn_m5a1_stuart_shop;☀ M5A1
cn_m5a1_stuart_0;☀ United States Army Ordnance Department | M5A1轻型戰車
cn_m5a1_stuart_1;☀ M5A1
cn_m5a1_stuart_2;Light Tank
cn_m3a3_stuart_1st_ptg_shop;☀ M3A3 (第一临战团)
cn_m3a3_stuart_1st_ptg_0;☀ United States Army Ordnance Department | M3A3轻型戰車 (第一临时战车团)
cn_m3a3_stuart_1st_ptg_1;☀ M3A3
cn_m3a3_stuart_1st_ptg_2;Light Tank
cn_m24_chaffee_shop;☀ M24
cn_m24_chaffee_0;☀ United States Army Ordnance Department + Cadillac Motor Car Division | M24戰車
cn_m24_chaffee_1;☀ M24
cn_m24_chaffee_2;Light Tank
cn_m4a4_sherman_shop;☀ M4A4
cn_m4a4_sherman_0;☀ United States Army Ordnance Department | M4A4中型戰車
cn_m4a4_sherman_1;☀ M4A4
cn_m4a4_sherman_2;Medium Tank
cn_m4a4_sherman_1st_ptg_shop;☀ M4A4 (第一临战团)
cn_m4a4_sherman_1st_ptg_0;☀ United States Army Ordnance Department | M4A4中型戰車 (第一临时战车团)
cn_m4a4_sherman_1st_ptg_1;☀ M4A4
cn_m4a4_sherman_1st_ptg_2;Medium Tank
cn_m4a1_76w_sherman_shop;☀ M4A1
cn_m4a1_76w_sherman_0;☀ United States Army Ordnance Department | M4A1中型戰車
cn_m4a1_76w_sherman_1;☀ M4A1
cn_m4a1_76w_sherman_2;Medium Tank
cn_gmc_cckw_353_m45_quad_shop;季姆西十輪 (M45C)
cn_gmc_cckw_353_m45_quad_0;GMC Truck and Coach | 季姆西十輪大卡車 (Mount, Gun: Multiple Caliber .50 Machine Gun, M45C)
cn_gmc_cckw_353_m45_quad_1;季姆西十輪 (M45C)
cn_gmc_cckw_353_m45_quad_2;SPAAG
cn_lvt_4_zis_2_shop;␗ LVT (ZiS-2)
cn_lvt_4_zis_2_0;␗ Food Machinery Corporation | LVT水陆坦克 (ZiS-2 obr. 1941 g.)
cn_lvt_4_zis_2_1;␗ LVT
cn_lvt_4_zis_2_2;Tank Destroyer
us_lvt_4_zis_2_shop;▃␗ LVT (ZiS-2)
us_lvt_4_zis_2_0;▃␗ Food Machinery Corporation | LVT水陆坦克 (ZiS-2 obr. 1941 g.)
us_lvt_4_zis_2_1;▃␗ LVT
us_lvt_4_zis_2_2;Tank Destroyer
cn_m10_shop;☀ M10
cn_m10_0;☀ United States Army Ordnance Department | M10驅逐砲車
cn_m10_1;☀ M10
cn_m10_2;Tank Destroyer

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 3
cn_object_211_shop;211 (4号) (L/ZPL63)
cn_object_211_0;西南车辆制造厂 | 211 (样车4号) (L/ZPL1963式85毫米坦克炮)
cn_object_211_1;211
cn_object_211_2;Light tank
cn_t_34_1942_shop;␗ 特34 (1942)
cn_t_34_1942_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) | 特34中型坦克 (1942)
cn_t_34_1942_1;␗ 特34
cn_t_34_1942_2;Medium Tank
cn_t_34_85_d_5t_shop;␗ 特34 (1944)
cn_t_34_85_d_5t_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) | 特34中型坦克 (1944)
cn_t_34_85_d_5t_1;␗ 特34 (1944)
cn_t_34_85_d_5t_2;Medium Tank
cn_type_58_shop;␗ 特34 (1960)
cn_type_58_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) / 哈尔滨第一机械集团 | 特34中型坦克 (1960)
cn_type_58_1;␗ 特34 (1960)
cn_type_58_2;Medium Tank
cn_t_34_85_zis_53_no215_shop;␗ 特34 (1944) (战车第2师)
cn_t_34_85_zis_53_no215_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) | 特34中型坦克 (1944) (战车第2师)
cn_t_34_85_zis_53_no215_1;␗ 特34 (1944)
cn_t_34_85_zis_53_no215_2;Medium Tank
cn_m42_duster_shop;☀ M42
cn_m42_duster_0;☀ GM Defense | M42防空砲車
cn_m42_duster_1;☀ M42
cn_m42_duster_2;SPAAG
cn_isu_152_shop;␗ ISU-152
cn_isu_152_0;␗ Vsyerossijskij naučno-isslyedovatyel'skij institut transportnogo mašinostroyeniâ (VNII-100) | ISU-152自行火砲
cn_isu_152_1;␗ ISU-152
cn_isu_152_2;SPG
cn_m41_a3_walker_bulldog_shop;☀ M41A3
cn_m41_a3_walker_bulldog_0;☀ Cadillac Motor Car Division | M41A3戰車「華克猛犬」
cn_m41_a3_walker_bulldog_1;☀ M41A3
cn_m41_a3_walker_bulldog_2;Light Tank
cn_m_41d_shop;☀ M41D
cn_m_41d_0;☀ Cadillac Motor Car Division / 陆军兵工整备发展中心 | M41D戰車「華克猛犬」
cn_m_41d_1;☀ M41D
cn_m_41d_2;Light Tank

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 4
cn_type_63_I_shop;L/ZTS63
cn_type_63_I_0;西南车辆制造厂 | WZ211 | L/ZTS1963式水陆坦克
cn_type_63_I_1;L/ZTS63
cn_type_63_I_2;Light Tank
cn_zts_63_1980_shop;L/ZTS63 (1979)
cn_zts_63_1980_0;西南车辆制造厂 | WZ211 | L/ZTS1963式水陆坦克 (1979)
cn_zts_63_1980_1;L/ZTS63
cn_zts_63_1980_2;Light Tank
cn_type_62_shop;L/ZTQ62
cn_type_62_0;哈尔滨第一机械集团 | WZ131 | L/ZTQ1962式轻型坦克
cn_type_62_1;L/ZTQ62
cn_type_62_2;Light Tank
