<ID|readonly|noverify>;<English>
it_semovente_m43_105_2;SPG

it_semovente_m43_105_leoncello_shop;105/25 M. 43 (Grp.Cor.)
it_semovente_m43_105_leoncello_0;"<color=#81c3fc>Gio. Ansaldo & C.</color>
Semovente da 105/25 su scafo M. 43 ""Bassotto""
<color=@currencyGoldColor>Gruppo Corazzato ""Leoncello"", «Terremoto»</color>"
it_semovente_m43_105_leoncello_1;105/25 M. 43
it_semovente_m43_105_leoncello_2;SPG

it_semovente_m43_75_34_shop;75/34 M. 43
it_semovente_m43_75_34_0;"<color=#81c3fc>Gio. Ansaldo & C.</color>
Semovente da 75/34 su scafo M. 43"
it_semovente_m43_75_34_1;75/34 M. 43
it_semovente_m43_75_34_2;SPG

it_semovente_m43_75_46_shop;75/46 M. 43
it_semovente_m43_75_46_0;"<color=#81c3fc>Gio. Ansaldo & C.</color>
Semovente da 75/46 su scafo M. 43"
it_semovente_m43_75_46_1;75/46 M. 43
it_semovente_m43_75_46_2;SPG

it_sahariano_shop;Sahariano
it_sahariano_0;"<color=#81c3fc>Gio. Ansaldo & C.</color>
<color=#919191>Carro armato veloce Sahariano</color>
Carro armato celere Sahariano"
it_sahariano_1;Sahariano
it_sahariano_2;Fast Tank

//ITALY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 3
it_m24_chaffee_shop;⛨ M24
it_m24_chaffee_0;"<color=#81c3fc>Cadillac Motor Company</color>
⛨ Carro armato leggero M24"
it_m24_chaffee_1;⛨ M24
it_m24_chaffee_2;Light Tank

it_semovente_breda_501_shop;90/53 Breda 501
it_semovente_breda_501_0;"<color=#81c3fc>Società Italiana Ernesto Breda 501</color>
Semovente da 90/53 su autocarro Breda 501"
it_semovente_breda_501_1;90/53 Breda 501
it_semovente_breda_501_2;SPG

it_m44_shop;⛨ 155/23 M44
it_m44_0;"<color=#81c3fc>Massey-Harris</color>
⛨ Obice da 155/23 su semovente M44"
it_m44_1;⛨ 155/23 M44
it_m44_2;SPH

it_m55_shop;⛨ 203/25 M55
it_m55_0;"<color=#81c3fc>Pacific Car and Foundry Company</color>
⛨ Obice da 203/25 su semovente M55"
it_m55_1;⛨ 203/25 M55
it_m55_2;SPH

//ITALY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 4

//ITALY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 5

//ITALY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 6

//ITALY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 7

//ITALY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 8

//ITALY GROUND VEHICLES - VEHICLE/FAMILY START: RANK 9
