<ID|readonly|noverify>;<English>
nimrod_mk2_0;"<color=#81c3fc>Hawker Aircraft HN2</color>
Nimrod Mk. II"
nimrod_mk2_1;Nimrod Mk. II
nimrod_mk2_2;Nimrod

v_156_b1_shop;Chesapeake Mk. I
v_156_b1_0;"<color=#81c3fc>Lewis and Vought Corporation V-156-B1</color>
Chesapeake Mk. I"
v_156_b1_1;Chesapeake Mk. I
v_156_b1_2;Chesapeake

blenheim_mkiv_shop;Blenheim Mk. IV
blenheim_mkiv_0;"<color=#81c3fc>Bristol Aeroplane Company Type 149</color>
Blenheim Mk. IV"
blenheim_mkiv_1;Blenheim Mk. IV
blenheim_mkiv_2;Blenheim

beaufort_mkviii_shop;▄ Beaufort Mk. VIII
beaufort_mkviii_0;"<color=#81c3fc>Bristol Aeroplane Company Type 152</color>
▄ Beaufort Mk. VIII"
beaufort_mkviii_1;▄ Beaufort Mk. VIII
beaufort_mkviii_2;▄ Beaufort

hp_12_shop;O/400
hp_12_0;"<color=#81c3fc>Handley Page Aircraft Company H.P.12</color>
O/400"
hp_12_1;O/400
hp_12_2;O/400

swordfish_mk1_shop;Swordfish Mk. I
swordfish_mk1_0;"<color=#81c3fc>Fairey Aviation Company T.S.R. II <color=@commonTextColor>/</color> Blackburn Aircraft</color>
Swordfish Mk. I ""Stringbag"""
swordfish_mk1_1;Swordfish Mk. I
swordfish_mk1_2;Swordfish

swordfish_mk2_shop;Swordfish Mk. II
swordfish_mk2_0;"<color=#81c3fc>Fairey Aviation Company T.S.R. II <color=@commonTextColor>/</color> Blackburn Aircraft</color>
Swordfish Mk. II ""Stringbag"""
swordfish_mk2_1;Swordfish Mk. II
swordfish_mk2_2;Swordfish

hp52_hampden_mk1_late_shop;Hampden Mk. I
hp52_hampden_mk1_late_0;"<color=#81c3fc>Handley Page Aircraft Company H.P.52</color>
Hampden Mk. I"
hp52_hampden_mk1_late_1;Hampden Mk. I
hp52_hampden_mk1_late_2;Hampden

hp52_hampden_tbmk1_shop;Hampden T.B. Mk. I
hp52_hampden_tbmk1_0;"<color=#81c3fc>Handley Page Aircraft Company H.P.52</color>
Hampden T.B. Mk. I"
hp52_hampden_tbmk1_1;Hampden T.B. Mk. I
hp52_hampden_tbmk1_2;Hampden

wirraway_shop;Wirraway Mk. I
wirraway_0;"<color=#81c3fc>North American Aviation NA-16-2K <color=@commonTextColor>/</color> Commonwealth Aircraft
Corporation CA-1</color>
Wirraway Mk. I"
wirraway_1;Wirraway Mk. I
wirraway_2;Wirraway

pby-5a_raf_shop;Catalina Mk. IIIa
pby-5a_raf_0;"<color=#81c3fc>Consolidated Aircraft Model 28-5A</color>
Catalina Mk. IIIa"
pby-5a_raf_1;Catalina Mk. III
pby-5a_raf_2;Catalina

//UK AIRCRAFT - VEHICLE/FAMILY START: RANK 2
hurricanemkii_shop;Hurricane Mk. IIb (trop.)
hurricanemkii_0;"<color=#81c3fc>Hawker Aircraft</color>
Hurricane Mk. IIb
<color=#adadad>(tropicalised)</color>"
hurricanemkii_1;Hurricane Mk. II
hurricanemkii_2;Hurricane

hurricane_mk1_shop;Hurricane Mk. I (1940)
hurricane_mk1_0;"<color=#81c3fc>Hawker Aircraft</color>
Hurricane Mk. I
<color=#adadad>(1940)</color>"
hurricane_mk1_1;Hurricane Mk. I
hurricane_mk1_2;Hurricane

hurricane_mk1_late_shop;Hurricane Mk. I (1940)
hurricane_mk1_late_0;"<color=#81c3fc>Hawker Aircraft</color>
Hurricane Mk. I
<color=#adadad>(1940)</color>"
hurricane_mk1_late_1;Hurricane Mk. I
hurricane_mk1_late_2;Hurricane

hurricane_mk1b_shop;Sea Hurricane F. Mk. Ib
hurricane_mk1b_0;"<color=#81c3fc>Hawker Aircraft</color>
Sea Hurricane F. Mk. Ib"
hurricane_mk1b_1;Sea Hurricane F. Mk. I
hurricane_mk1b_2;Sea Hurricane

hurricane_mk1c_shop;Sea Hurricane F. Mk. Ic
hurricane_mk1c_0;"<color=#81c3fc>Hawker Aircraft</color>
Sea Hurricane F. Mk. Ic"
hurricane_mk1c_1;Sea Hurricane F. Mk. I
hurricane_mk1c_2;Sea Hurricane

hurricane_mk4_shop;Hurricane F.B. Mk. IV
hurricane_mk4_0;"<color=#81c3fc>Hawker Aircraft</color>
Hurricane F.B. Mk. IV"
hurricane_mk4_1;Hurricane F.B. Mk. IV
hurricane_mk4_2;Hurricane

hurricane_mk1_late_ep_shop;Hurricane Mk. I
hurricane_mk1_late_ep_0;"<color=#81c3fc>Hawker Aircraft</color>
Hurricane Mk. I
<color=#adadad>(1940)</color>
<color=@currencyGoldColor>No. 800 Naval Air Squadron</color>"
hurricane_mk1_late_ep_1;Hurricane Mk. I
hurricane_mk1_late_ep_2;Hurricane

typhoon_mk1a_shop;Typhoon F. Mk. Ia
typhoon_mk1a_0;"<color=#81c3fc>Hawker Aircraft</color>
Typhoon F. Mk. Ia"
typhoon_mk1a_1;Typhoon F. Mk. I
typhoon_mk1a_2;Typhoon

typhoon_mk1b_late_shop;Typhoon F.B. Mk. Ib (Mar, 1943)
typhoon_mk1b_late_0;"<color=#81c3fc>Hawker Aircraft</color>
Typhoon F.B. Mk. Ib
<color=#adadad>(March, 1943)</color>"
typhoon_mk1b_late_1;Typhoon F.B. Mk. I
typhoon_mk1b_late_2;Typhoon

typhoon_mk1b_shop;Typhoon F.B. Mk. Ib
typhoon_mk1b_0;"<color=#81c3fc>Hawker Aircraft</color>
Typhoon F.B. Mk. Ib"
typhoon_mk1b_1;Typhoon F.B. Mk. I
typhoon_mk1b_2;Typhoon

spitfire_mk1_shop;Spitfire Mk. Ia
spitfire_mk1_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 300</color>
Spitfire Mk. Ia"
spitfire_mk1_1;Spitfire Mk. I
spitfire_mk1_2;Spitfire

spitfiremkiia_shop;Spitfire Mk. IIa
spitfiremkiia_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 329</color>
Spitfire Mk. IIa"
spitfiremkiia_1;Spitfire Mk. II
spitfiremkiia_2;Spitfire

spitfiremkii_shop;Spitfire Mk. IIb
spitfiremkii_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 329</color>
Spitfire Mk. IIb"
spitfiremkii_1;Spitfire Mk. II
spitfiremkii_2;Spitfire

spitfire_mk5b_shop;Spitfire F. Mk. Vb (trop.)
spitfire_mk5b_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 352</color>
Spitfire F. Mk. Vb
<color=#adadad>(tropicalised)</color>"
spitfire_mk5b_1;Spitfire F. Mk. V
spitfire_mk5b_2;Spitfire

spitfire_mk5b_notrop_shop;Spitfire F. Mk. Vb
spitfire_mk5b_notrop_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 349</color>
Spitfire F. Mk. Vb"
spitfire_mk5b_notrop_1;Spitfire F. Mk. V
spitfire_mk5b_notrop_2;Spitfire

spitfiremkiia_ep_shop;Spitfire Mk. IIa (411 Sq. RCAF)
spitfiremkiia_ep_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 329</color>
Spitfire Mk. IIa
<color=@currencyGoldColor>No. 411 Squadron ""City of New York"", Royal Canadian Air Force,
""Venture I""</color>"
spitfiremkiia_ep_1;Spirfire Mk. II
spitfiremkiia_ep_2;Spitfire

spitfire_mk5b_float_shop;Spitfire F. Mk. Vb (W3760)
spitfire_mk5b_float_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 355 <color=@commonTextColor>/</color> Folland Aircraft
Company</color>
Spitfire F. Mk. Vb
<color=#adadad>(October, 1942)</color>
<color=@currencyGoldColor>W3760</color>"
spitfire_mk5b_float_1;Spitfire F. Mk. V
spitfire_mk5b_float_2;Spitfire

spitfire_ix_early_shop;Spitfire F. Mk. IX (Aug, 1942)
spitfire_ix_early_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 361</color>
Spitfire F. Mk. IX
<color=#adadad>(August, 1942)</color>"
spitfire_ix_early_1;Spitfire F. Mk. IX
spitfire_ix_early_2;Spitfire

spitfire_xvi_shop;Spitfire F. Mk. XVI
spitfire_xvi_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 361</color>
Spitfire F. Mk. XVI"
spitfire_xvi_1;Spitfire F. Mk. XVI
spitfire_xvi_2;Spitfire

spitfire_mk5c_shop;Spitfire F. Mk. Vc (trop.)
spitfire_mk5c_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 352/6</color>
Spitfire F. Mk. Vc
<color=#adadad>(tropicalised)</color>"
spitfire_mk5c_1;Spitfire F. Mk. V
spitfire_mk5c_2;Spitfire

spitfire_mk5c_notrop_shop;Spitfire F. Mk. Vc
spitfire_mk5c_notrop_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 349</color>
Spitfire F. Mk. Vc"
spitfire_mk5c_notrop_1;Spitfire F. Mk. V
spitfire_mk5c_notrop_2;Spitfire

spitfire_mk9c_4cannons_shop;Spitfire F. Mk. IX
spitfire_mk9c_4cannons_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 361</color>
Spitfire F. Mk. IX"
spitfire_mk9c_4cannons_1;Spitfire F. Mk. IX
spitfire_mk9c_4cannons_2;Spitfire

firebrand_tf4_shop;Firebrand T.F. Mk. IV
firebrand_tf4_0;"<color=#81c3fc>Blackburn Aircraft B.46</color>
Firebrand T.F. Mk. IV"
firebrand_tf4_1;Firebrand T.F. Mk. IV
firebrand_tf4_2;Firebrand

beaufighter_mk6c_shop;Beaufighter Mk. VIc
beaufighter_mk6c_0;"<color=#81c3fc>Bristol Aeroplane Company Type 156</color>
Beaufighter Mk. VIc"
beaufighter_mk6c_1;Beaufighter Mk. VI
beaufighter_mk6c_2;Beaufighter

beaufighter_mkx_shop;Beaufighter T.F. Mk. X
beaufighter_mkx_0;"<color=#81c3fc>Bristol Aeroplane Company Type 156</color>
Beaufighter T.F. Mk. X"
beaufighter_mkx_1;Beaufighter T.F. Mk. X
beaufighter_mkx_2;Beaufighter

beaufighter_mk21_shop;▄ Beaufighter Mk. 21
beaufighter_mk21_0;"<color=#81c3fc>Bristol Aeroplane Company Type 156 <color=@commonTextColor>/</color> Department of Aircraft Production</color>
▄ Beaufighter Mk. 21"
beaufighter_mk21_1;▄ Beaufighter Mk. 21
beaufighter_mk21_2;▄ Beaufighter

beaufighter_mk1_40mm_shop;Beaufighter Mk. I (R2055)
beaufighter_mk1_40mm_0;"<color=#81c3fc>Bristol Aeroplane Company Type 156</color>
Beaufighter Mk. I
<color=@currencyGoldColor>R2055</color>"
beaufighter_mk1_40mm_1;Beaufighter Mk. I
beaufighter_mk1_40mm_2;Beaufighter

tempest_mkv_vikkers_shop;Tempest F.B. Mk. V (SN354)
tempest_mkv_vikkers_0;"<color=#81c3fc>Hawker Aircraft</color>
Tempest F.B. Mk. V
<color=@currencyGoldColor>SN354</color>"
tempest_mkv_vikkers_1;Tempest F.B. Mk. V
tempest_mkv_vikkers_2;Tempest

tempest_mkv_shop;Tempest F.B. Mk. V
tempest_mkv_0;"<color=#81c3fc>Hawker Aircraft</color>
Tempest F.B. Mk. V Series II"
tempest_mkv_1;Tempest F.B. Mk. V
tempest_mkv_2;Tempest

tempest_mk2_shop;Tempest F.B. Mk. II
tempest_mk2_0;"<color=#81c3fc>Hawker Aircraft</color>
Tempest F.B. Mk. II"
tempest_mk2_1;Tempest F.B. Mk. II
tempest_mk2_2;Tempest

sunderland_mk3a_shop;Sunderland Mk. IIIa
sunderland_mk3a_0;"<color=#81c3fc>Short Brothers S.125</color>
Sunderland Mk. IIIa"
sunderland_mk3a_1;Sunderland Mk. III
sunderland_mk3a_2;Sunderland

sunderland_mk5_shop;Sunderland Mk. V
sunderland_mk5_0;"<color=#81c3fc>Short Brothers S.125</color>
Sunderland Mk. V"
sunderland_mk5_1;Sunderland Mk. V
sunderland_mk5_2;Sunderland

wellington_mk1c_shop;Wellington Mk. Ic
wellington_mk1c_0;"<color=#81c3fc>Vickers-Armstrongs Type 405</color>
Wellington Mk. Ic ""Wimpy"""
wellington_mk1c_1;Wellington Mk. I
wellington_mk1c_2;Wellington

wellington_mk1c_late_shop;Wellington Mk. Ic (late)
wellington_mk1c_late_0;"<color=#81c3fc>Vickers-Armstrongs Type 405</color>
Wellington Mk. Ic ""Wimpy""
<color=#adadad>(late)</color>"
wellington_mk1c_late_1;Wellington Mk. I
wellington_mk1c_late_2;Wellington

wellington_mk3_shop;Wellington Mk. III
wellington_mk3_0;"<color=#81c3fc>Vickers-Armstrongs Type 417</color>
Wellington Mk. III ""Wimpy"""
wellington_mk3_1;Wellington Mk. III
wellington_mk3_2;Wellington

wellington_mk10_shop;Wellington Mk. X
wellington_mk10_0;"<color=#81c3fc>Vickers-Armstrongs Type 448</color>
Wellington Mk. X ""Wimpy"""
wellington_mk10_1;Wellington Mk. X
wellington_mk10_2;Wellington

avenger_mk1_shop;Avenger T.R. Mk. II
avenger_mk1_0;"<color=#81c3fc>Grumman Aircraft Engineering Corporation G-40</color>
Avenger T.R. Mk. II"
avenger_mk1_1;Avenger T.R. Mk. II
avenger_mk1_2;Avenger

hudson_mk_v_shop;Hudson Mk. V
hudson_mk_v_0;"<color=#81c3fc>Lockheed Aircraft Corporation Model 414</color>
Hudson Mk. V"
hudson_mk_v_1;Hudson Mk. V
hudson_mk_v_2;Hudson

b_48_firecrest_shop;Firecrest (RT651)
b_48_firecrest_0;"<color=#81c3fc>Blackburn Aircraft B.48</color>
Firecrest
<color=@currencyGoldColor>RT651</color>"
b_48_firecrest_1;Firecrest
b_48_firecrest_2;Firecrest

corsair_fmk2_shop;Corsair F. Mk. II
corsair_fmk2_0;"<color=#81c3fc>Vought-Sikorsky Aircraft V-166B</color>
Corsair F. Mk. II"
corsair_fmk2_1;Corsair F. Mk. II
corsair_fmk2_2;Corsair

intruder_mk_1_shop;Havoc Mk. I
intruder_mk_1_0;"<color=#81c3fc>Douglas Aircraft Company DB-7</color>
Havoc Mk. I"
intruder_mk_1_1;Havoc Mk. I
intruder_mk_1_2;Havoc

boston_mk_1_shop;Boston Mk. I
boston_mk_1_0;"<color=#81c3fc>Douglas Aircraft Company DB-7</color>
Boston Mk. I"
boston_mk_1_1;Boston Mk. I
boston_mk_1_2;Boston

db_7_shop;▄☨ DB-7 B-3
db_7_0;"<color=#81c3fc>Douglas Aircraft Company DB-7</color>
▄☨ DB-7 B-3"
db_7_1;▄☨ DB-7 B-3
db_7_2;▄☨ DB-7

f4f-4_martlet_mk4_shop;Martlet Mk. IV
f4f-4_martlet_mk4_0;"<color=#81c3fc>Grumman Aircraft Engineering Corporation G-36B</color>
Martlet Mk. IV"
f4f-4_martlet_mk4_1;Martlet Mk. IV
f4f-4_martlet_mk4_2;Martlet

boomerang_mki_shop;Boomerang Mk. I
boomerang_mki_0;"<color=#81c3fc>Commonwealth Aircraft Corporation CA-12</color>
Boomerang Mk. I"
boomerang_mki_1;Boomerang Mk. I
boomerang_mki_2;Boomerang

boomerang_mkii_shop;Boomerang Mk. II
boomerang_mkii_0;"<color=#81c3fc>Commonwealth Aircraft Corporation CA-13</color>
Boomerang Mk. II"
boomerang_mkii_1;Boomerang Mk. II
boomerang_mkii_2;Boomerang

//UK AIRCRAFT - VEHICLE/FAMILY START: RANK 3
firefly_mk1_shop;Firefly F. Mk. I
firefly_mk1_0;"<color=#81c3fc>Fairey Aviation Company</color>
Firefly F. Mk. I"
firefly_mk1_1;Firefly F. Mk. I
firefly_mk1_2;Firefly

firefly_mk5_shop;Firefly F.R. Mk. 5
firefly_mk5_0;"<color=#81c3fc>Fairey Aviation Company</color>
Firefly F.R. Mk. 5"
firefly_mk5_1;Firefly F.R. Mk. 5
firefly_mk5_2;Firefly

seafire_mk3_shop;Seafire L.F. Mk. III
seafire_mk3_0;"<color=#81c3fc>Supermarine Aviation Works (Vickers) Type 358</color>
Seafire L.F. Mk. III"
seafire_mk3_1;Seafire L.F. Mk. III
seafire_mk3_2;Seafire

mosquito_fb_mk6_shop;Mosquito F.B. Mk. VI
mosquito_fb_mk6_0;"<color=#81c3fc>de Havilland Aircraft Company D.H. 98</color>
Mosquito F.B. Mk. VI"
mosquito_fb_mk6_1;Mosquito F.B. Mk. VI
mosquito_fb_mk6_2;Mosquito

mosquito_fb_mk18_shop;Mosquito F.B. Mk. XVIII
mosquito_fb_mk18_0;"<color=#81c3fc>de Havilland Aircraft Company D.H. 98</color>
Mosquito F.B. Mk. XVIII"
mosquito_fb_mk18_1;Mosquito F.B. Mk. XVIII
mosquito_fb_mk18_2;Mosquito

mosquito_nf_mk2_shop;Mosquito N.F. Mk. II
mosquito_nf_mk2_0;"<color=#81c3fc>de Havilland Aircraft Company D.H. 98</color>
Mosquito N.F. Mk. II"
mosquito_nf_mk2_1;Mosquito N.F. Mk. II
mosquito_nf_mk2_2;Mosquito

mosquito_tr_mk33_shop;Mosquito T.R. Mk. 33
mosquito_tr_mk33_0;"<color=#81c3fc>de Havilland Aircraft Company D.H. 98</color>
Mosquito T.R. Mk. 33"
mosquito_tr_mk33_1;Mosquito T.R. Mk. 33
mosquito_tr_mk33_2;Mosquito

mosquito_b_mk16_shop;Mosquito B. Mk. XVI
mosquito_b_mk16_0;"<color=#81c3fc>de Havilland Aircraft Company D.H. 98</color>
Mosquito B. Mk. XVI"
mosquito_b_mk16_1;Mosquito B. Mk. XVI
mosquito_b_mk16_2;Mosquito

brigand_b1_shop;Brigand B. Mk. 1
brigand_b1_0;"<color=#81c3fc>Bristol Aeroplane Company Type 164</color>
Brigand B. Mk. 1"
brigand_b1_1;Brigand B. Mk. 1
brigand_b1_2;Brigand

whirlwind_mk1_shop;Whirlwind Mk. I
whirlwind_mk1_0;"<color=#81c3fc>Westland Aircraft</color>
Whirlwind Mk. I"
whirlwind_mk1_1;Whirlwind Mk. I
whirlwind_mk1_2;Whirlwind

whirlwind_p9_shop;P. 9 (L6844)
whirlwind_p9_0;"<color=#81c3fc>Westland Aircraft P. 9</color>
<color=@currencyGoldColor>L6844</color>"
whirlwind_p9_1;P. 9
whirlwind_p9_2;P. 9

halifax_mk3_shop;Halifax B. Mk. III
halifax_mk3_0;"<color=#81c3fc>Handley Page Aircraft Company H.P.61</color>
Halifax B. Mk. III"
halifax_mk3_1;Halifax B. Mk. III
halifax_mk3_2;Halifax

stirling_mk1_shop;Stirling B. Mk. I
stirling_mk1_0;"<color=#81c3fc>Short Brothers S.29</color>
Stirling B. Mk. I"
stirling_mk1_1;Stirling B. Mk. I
stirling_mk1_2;Stirling

stirling_mk3_shop;Stirling B. Mk. III
stirling_mk3_0;"<color=#81c3fc>Short Brothers S.29</color>
Stirling B. Mk. III"
stirling_mk3_1;Stirling B. Mk. III
stirling_mk3_2;Stirling

hellcat_fmk1_shop;Hellcat F. Mk. II
hellcat_fmk1_0;"<color=#81c3fc>Grumman Aircraft Engineering Corporation G-50</color>
Hellcat F. Mk. II"
hellcat_fmk1_1;Hellcat F. Mk. II
hellcat_fmk1_2;Hellcat

thunderbolt_mk1_shop;Thunderbolt Mk. I
thunderbolt_mk1_0;"<color=#81c3fc>Republic Aviation Corporation AP-10</color>
Thunderbolt Mk. I"
thunderbolt_mk1_1;Thunderbolt Mk. I
thunderbolt_mk1_2;Thunderbolt

p-51b_shop;Mustang Mk. Ia
p-51b_0;"<color=#81c3fc>North American Aviation NA-91</color>
Mustang Mk. Ia"
p-51b_1;Mustang Mk. Ia
p-51b_2;Mustang

//UK AIRCRAFT - VEHICLE/FAMILY START: RANK 4
welkin_fmk1_shop;Welkin F. Mk. I
welkin_fmk1_0;"<color=#81c3fc>Westland Aircraft</color>
Welkin F. Mk. I"
welkin_fmk1_1;Welkin F. Mk. I
welkin_fmk1_2;Welkin

mb_5_shop;MB. 5
mb_5_0;<color=#81c3fc>Martin-Baker Aircraft Company MB. 5</color>
mb_5_1;MB. 5
mb_5_2;MB. 5

//UK AIRCRAFT - VEHICLE/FAMILY START: RANK 5
washington_b1_shop;Washington B. Mk. 1
washington_b1_0;"<color=#81c3fc>Boeing Airplane Company Model 345</color>
Washington B. Mk. 1"
washington_b1_1;Washington B. Mk. 1
washington_b1_2;Washington

marut_mk1_shop;Mārut Mk I
marut_mk1_0;"<color=#81c3fc>Hindustān Ēyronōṭiks Limiṭeḍ HF-24</color>
Mārut Mk I"
marut_mk1_1;Mārut Mk I
marut_mk1_2;Mārut

//UK AIRCRAFT - VEHICLE/FAMILY START: RANK 6
jaguar_gr1_shop;▄ Jaguar G.R. Mk. 1
jaguar_gr1_0;"<color=#81c3fc>SEPECAT Jaguar S</color>
▄ Jaguar G.R. Mk. 1"
jaguar_gr1_1;▄ Jaguar G.R. Mk. 1
jaguar_gr1_2;▄ Jaguar

jaguar_gr1a_shop;▄ Jaguar G.R. Mk. 1B
jaguar_gr1a_0;"<color=#81c3fc>SEPECAT Jaguar S</color>
▄ Jaguar G.R. Mk. 1B"
jaguar_gr1a_1;▄ Jaguar G.R. Mk. 1
jaguar_gr1a_2;▄ Jaguar

jaguar_is_shop;☸ Jaguar IS (DARIN II)
jaguar_is_0;"<color=#81c3fc>SEPECAT Jaguar IS <color=@commonTextColor>/</color> Hindustān Ēyronōṭiks Limiṭeḍ</color>
☸ Jaguar DARIN II ""Shamsher""
<color=#adadad>(Stage 3)</color>"
jaguar_is_1;☸ Jaguar IS
jaguar_is_2;☸ Jaguar

//UK AIRCRAFT - VEHICLE/FAMILY START: RANK 7
hawk_200_shop;Hawk 200 (ZH200)
hawk_200_0;"<color=#81c3fc>British Aerospace Hawk 200</color>
<color=@currencyGoldColor>ZH200</color>"
hawk_200_1;Hawk 200
hawk_200_2;Hawk

hawk_200_rda_shop;Hawk 200 (RDA)
hawk_200_rda_0;"<color=#81c3fc>British Aerospace Hawk 200</color>
<color=#adadad>(Radar Development Aircraft)</color>"
hawk_200_rda_1;Hawk 200
hawk_200_rda_2;Hawk

f_111c_raaf_shop;▄ F-111C
f_111c_raaf_0;"<color=#81c3fc>General Dynamics Corporation + Grumman Aerospace Corporation</color>
▄ F-111C ""Aardvark"""
f_111c_raaf_1;▄ F-111C
f_111c_raaf_2;▄ F-111

harrier_t10_shop;Harrier T. Mk. 10
harrier_t10_0;"<color=#81c3fc>British Aerospace <color=@commonTextColor>/</color> McDonnell Douglas Corporation</color>
Harrier T. Mk. 10"
harrier_t10_1;Harrier T. Mk. 10
harrier_t10_2;Harrier

harrier_gr7_shop;Harrier G.R. Mk. 7
harrier_gr7_0;"<color=#81c3fc>British Aerospace <color=@commonTextColor>/</color> McDonnell Douglas Corporation</color>
Harrier G.R. Mk. 7"
harrier_gr7_1;Harrier G.R. Mk. 7
harrier_gr7_2;Harrier

//UK AIRCRAFT - VEHICLE/FAMILY START: RANK 8
saab_jas39c_south_africa_shop;▄ Gripen C (Cobra)
saab_jas39c_south_africa_0;"<color=#81c3fc>▄ Saab 39 Gripen C</color>
<color=#adadad>(Cobra)</color>"
saab_jas39c_south_africa_1;▄ Gripen C
saab_jas39c_south_africa_2;▄ Gripen

saab_jas39c_south_africa_missile_test_shop;▄ Gripen C (Cobra)
saab_jas39c_south_africa_missile_test_0;"<color=#81c3fc>▄ Saab 39 Gripen C</color>
<color=#adadad>(Cobra)</color>"
saab_jas39c_south_africa_missile_test_1;▄ Gripen C
saab_jas39c_south_africa__missile_test_2;▄ Gripen

ef_2000_fgr4_shop;▄ Typhoon F.G.R. Mk. 4 (Centurion)
ef_2000_fgr4_0;"<color=#81c3fc>Eurofighter Jagdflugzeug EF2000 Typhoon (Tranche 3)</color>
▄ Typhoon F.G.R. Mk. 4
<color=#adadad>(Project Centurion Phase 2)</color>"
ef_2000_fgr4_1;▄ Typhoon F.G.R. Mk. 4
ef_2000_fgr4_2;▄ Typhoon

ef_2000_typhoon_aesa_shop;▄ Typhoon F.G.R. Mk. 4 (ZK355)
ef_2000_typhoon_aesa_0;"<color=#81c3fc>Eurofighter Jagdflugzeug EF2000 Typhoon (Tranche 3)</color>
▄ Typhoon F.G.R. Mk. 4
<color=@currencyGoldColor>ZK355</color>"
ef_2000_typhoon_aesa_1;▄ Typhoon F.G.R. Mk. 4
ef_2000_typhoon_aesa_2;▄ Typhoon

fa_18a_raaf_shop;▄ F/A-18A
fa_18a_raaf_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 267 <color=@commonTextColor>/</color> Government Aircraft
Factories</color>
▄ F/A-18A Hornet"
fa_18a_raaf_1;▄ F/A-18A
fa_18a_raaf_2;▄ F/A-18

fa_18a_hug_2_raaf_shop;▄ F/A-18A (HUG 2.4)
