<ID|readonly|noverify>;<English>
sensors/cn_type_1492;1492 Léidá | K/LKK92 Léidá <color=#ff6f00>RDR-PD</color>
sensors/cn_type_1493_pd;1493 Léidá | K/LKK93 Léidá <color=#ff6f00>RDR-PD</color>
sensors/cn_z10_fcr;YH Háomi Bō Léidá <color=#ff6f00>RDR</color>
sensors/cn_pgz_625_search;PGZ-625 TA
sensors/cn_pgz_625_track;PGZ-625 TT
sensors/cn_hq_11_search;HQ-11 TA
sensors/fr_thales_rbe2;RBE2-AA <color=#ff6f00>RDR-AESA</color>
sensors/fr_arabel;Thales Arabel <color=#ff6f00>RDR-PESA</color>
sensors/sw_es_05;RAVEN ES-05 <color=#ff6f00>RDR-AESA</color>
sensors/sw_giraffe_1x;Giraffe 1X <color=#ff6f00>RDR-AESA</color>
sensors/sw_giraffe_amb;Giraffe Agile Multi Beam <color=#ff6f00>RDR-PESA</color>
sensors/il_spyder_search;Enhanced & Extended Multi-Mission Hemispheric Radar <color=#ff6f00>RDR-AESA</color>

//RWRs
sensors/us_an_alr_56a;AN/ALR-56A
sensors/su_spo-2;SPO-2
sensors/su_spo-10;SPO-10
sensors/su_spo-15;SPO-15
sensors/su_spo-15l;SPO-15L
sensors/su_spo-15lm;SPO-15LM
sensors/su_spo-15s;SPO-15S
sensors/su_spo-150;Sistyema pryedupryeždyeniâ ob oblučyenii L-150 Pastyel'
sensors/su_spo-150-14;Sistyema pryedupryeždyeniâ ob oblučyenii L-150-14 Pastyel'
sensors/su_spo_150_28m;Sistyema pryedupryeždyeniâ ob oblučyenii L-150-28M Pastyel'
sensors/su_spo-150-30sm;Sistyema pryedupryeždyeniâ ob oblučyenii L-150-30SM Pastyel'
sensors/il_elisra_sps_3000;SPS-3000(V)
sensors/cn_type_930_4;930-4 Léidá Gàojing Shèbèi
sensors/cn_kj_8602;BM/KJ8602 Léidá Gàojing Shèbèi
sensors/cn_kj8602a;BM/KJ8602A Léidá Gàojing Shèbèi
sensors/cn_helicopter_z_late_rwr;YH96 Jīzai Daodàn Bījìn Hóngwài Gàojing Shèbèi

//TARGETING PODS
weapons/an_aas_38;AN/AAS-38 NITE Hawk <color=#ff6f00>TGP-IR</color>
weapons/an_aas_38/short;AN/AAS-38
weapons/an_aas_38a;AN/AAS-38A NITE Hawk <color=#ff6f00>TGP-IR/LG</color>
weapons/an_aas_38a/short;AN/AAS-38A
weapons/an_aas_38b;AN/AAS-38B NITE Hawk <color=#ff6f00>TGP-IR/LG</color>
weapons/an_aas_38b/short;AN/AAS-38B
weapons/an_asq_228_pod;AN/ASQ-228 Advanced Targeting Forward-Looking Infrared <color=#ff6f00>TGP-IR/LG</color>
weapons/an_asq_228_pod/short;AN/ASQ-228
weapons/us_sniper_atp_targeting_pod;AN/AAQ-33 Sniper Advanced Targeting Pod <color=#ff6f00>TGP-IR/LG</color>
weapons/us_sniper_atp_targeting_pod/short;AN/AAQ-33
weapons/su_t_220_targeting_pod;T-220
weapons/su_t_220_targeting_pod/short;T-220
weapons/su_apk_9;Agryegat počvoobrabatyvaûŝij kombinirovannyj APK-9 <color=#ff6f00>TGP-EO</color>
weapons/su_apk_9/short;APK-9
weapons/jp_i_aaq2_targeting_pod;J/AAQ-2 <color=#ff6f00>TGP-IR</color>
weapons/jp_i_aaq2_targeting_pod/short;J/AAQ-2
weapons/cn_k_pzs_01_targeting_pod;K/PZS01 Xíng Zhòuyè Miáozhun Diào Cāng <color=#ff6f00>TGP-LG/EO</color>
weapons/cn_k_pzs_01_targeting_pod/short;K/PZS01
weapons/cn_k_adc03a_targeting_pod;K/JDC03A Xíng Zhòuyè Miáozhun Diào Cāng <color=#ff6f00>TGP-LG/EO</color>
weapons/cn_k_adc03a_targeting_pod/short;K/JDC03A
weapons/cn_yings_3a_targeting_pod;YINGS-IIIA Zhòuyè Miáozhun Diào Cāng (Biāo Pèixíng) <color=#ff6f00>TGP-LG/EO</color>
weapons/cn_yings_3a_targeting_pod/short;YINGS-IIIA (Biāo Pèixíng)
weapons/tr_aselpod;ASELPOD Advanced Targeting Pod <color=#ff6f00>TGP-LG/EO</color>
weapons/tr_aselpod/short;ASELPOD
weapons/it_cldp_targeting_pod;Convertible Laser Designation Pod <color=#ff6f00>TGP-LG/EO</color>
weapons/it_cldp_targeting_pod/short;CLDP

//COUNTERMEASURES
counterMeasures/l_370v28_5l;L-370-5L <color=#ff6f00>CM-DIR</color>
counterMeasures/cn_z_10me;LDIRCM

//ACTIVE PROTECTION SYSTEMS
aps/drozd;Komplyeks aktivnoj zaŝity 1030M-01 «Drozd»
aps/arena_3;Komplyeks aktivnoj zaŝity T09-A6 «Aryena-È»
aps/arena_m;Komplyeks aktivnoj zaŝity T09-A6-1 «Aryena-M»

//LWSs
sensors/fr_antares_lws;ANTARES

//UNCATEGORIZED
sensors/su_yakor_m;Yakor-M
sensors/su_mr_102_baklan;MR-102 Baklan
sensors/su_mr_103_bars;MR-103 Baklan
sensors/su_mr_104_rys;MR-104 Rys
sensors/su_mr_352_pozitiv;MR-352 Pozitiv
sensors/su_mr_123_176;MR 123/176
sensors/su_mr_220_reyd;MR-220 Reyd
sensors/su_mr_302_rubka;MR-302 Rubka
sensors/su_foot_b;Foot-B
sensors/su_4r_90_yatagan;4R-90 Yatagan
sensors/su_redan_2;Redan-2
sensors/su_vympel_2;Vympel-2
sensors/su_guys_1m;Giuys-1M
sensors/su_guys_1b;Giuys-1B
sensors/su_guys_2;Giuys-2
sensors/su_p_10_volga_a;P-10 Volga-A
sensors/su_mr_510_kil_u;MR-510 Kil-U
sensors/de_sgr_103_02;SGR-103/02
sensors/de_sgr_108;SGR-108
sensors/de_wm_27_search;WM-27
sensors/de_wm_27_track;WM-27
sensors/us_an_spg_48;AN-SPG-48
sensors/uk_type_960;Type 960
sensors/uk_type_992q;Type 960q
sensors/uk_type_275;Type 275
sensors/uk_type_293;Type 293
sensors/uk_type_262;Type 262
sensors/jp_ops_1_radar;OPS-1
sensors/jp_ops_2_radar;OPS-2
sensors/jp_ops_14_radar;OPS-14
sensors/jp_ops_16_radar;OPS-16
sensors/jp_type_21;Type-21
sensors/jp_type_22;Type-22
sensors/fr_me140_mr126;ME-140/MR-126 radar
sensors/cn_type_208a;Type 208a
sensors/cn_jl_7a;JL-7A
sensors/cn_type_930_4;Type 930-4
sensors/su_1rl33;1RL33
sensors/su_1rl33rt;1RL33RT
sensors/su_1rl34;1RL34
sensors/su_9s86;9S86
sensors/su_1rl144_search;1RL144
sensors/su_1rl144_track;1RL144
sensors/su_1rs1;1RS1
sensors/su_1rs2;1RS2
sensors/su_tor_search;TOR-M1
sensors/su_tor_track;TOR-M1
sensors/su_cd-30;CD-30
sensors/su_foot_n;Foot-N
sensors/su_khrizantema;1L32-1
sensors/su_mr_105;MR-105
sensors/su_srd-1;SRD-1
sensors/su_srd-5;SRD-5
sensors/cn_rw_30;RW-30
sensors/su_rp-5_search;RP-5
sensors/su_rp-5_track;RP-5
sensors/su_n_019;N019/OEPS-29
sensors/su_n_010;N010
sensors/fr_aida_2;Aida II
sensors/su_rp-1_search;RP-1
sensors/su_rp-1_track;RP-1
sensors/sw_ps-011a_71h_ir;PS-011/A 71H(IR)
sensors/fr_serval_rwr;SERVAL
sensors/us_an_apr_25;AN/APR-25
sensors/us_an_apr_27;AN/APR-27
sensors/us_an_apr_32;AN/APR-32
sensors/us_an_apr_36;AN/APR-36
sensors/us_an_apr_39;AN/APR-39
sensors/us_an_alr_49;AN/ALR-49
sensors/us_an_alr_45v;AN/ALR-45(V)
sensors/us_an_alr_56m;AN/ALR-56M
sensors/us_an_alr_67;AN/ALR-67(V)2
sensors/us_an_avr-2;AN/AVR-2
sensors/us_an_avs-2;AN/AVS-2
sensors/uk_ari_18223;ARI 18223
sensors/uk_ari_23333;ARI 23333/1
sensors/uk_ari_18228;ARI 18228
sensors/uk_ari_23284;ARI 23284
sensors/uk_ari_23264_1;ARI 23264/1
sensors/uk_marconi_ai_mk24w;GEC-Marconi Avionics AI.Mk 24 Foxhunter Type W
sensors/uk_marconi_ai_mk24z;GEC-Marconi Avionics AI.Mk 24 Foxhunter Type Z
sensors/uk_marconi_ai_mk24_stage_2g;GEC-Marconi Avionics AI.24 Foxhunter Stage 2G
sensors/uk_marconi_ai_mk24_stage_3g;GEC-Marconi Avionics AI.24 Foxhunter Stage 3G
sensors/uk_ferranti_blue_fox;Ferranti Blue Fox
sensors/fr_thales_rdy;Thales RDY
sensors/fr_thomson-csf_rdm;Thomson-CSF RDM
sensors/il_elisra_sps_200;SPS-200
sensors/it_ralm-101;RALM-101
sensors/su_l-140;L-140 Otklik
sensors/su_l_370_2;L-370-2 Glaz
sensors/su_l-082;L-082
sensors/su_rn_01_arbalet;RN-01 Crossbow
sensors/su_kopio_25;Kopyo-25
sensors/su_kopio;Kopyo-21
sensors/su_thorium;Thorium
sensors/us_an_apq_83;AN/APQ-83
sensors/sw_ps-46a;PS-46/A
sensors/sw_ps-371a;PS-371/A
sensors/su_gneys_5s;GNEYS-5S
sensors/de_roland_sr;SAG MPDR-16
sensors/de_roland_fr;Thomson-CSF Domino 30
sensors/de_gepard_sr;SAG MPDR-12
sensors/de_gepard_fr;SAZ pulse doppler monopulse
sensors/tv_tracker;Auto tracker
sensors/tv_tracker_tgp;Auto tracker
sensors/tv_tracker_tgp_mercury;Mercury low-light TV pod
sensors/tv_tracker_tgp_platan;Platan low-light TV pod
sensors/ir_tracker;Auto tracker
sensors/ir_tracker_tgp;Auto tracker
sensors/sw_triad_search;Thomson CSF Harfang TRS 2620 H
sensors/cn_helicopter_z_lws;LWS
sensors/cn_helicopter_z_rwr;RWR
sensors/cn_helicopter_z_mlws;MLWS
sensors/sw_app_f9_5;APP F9/5
sensors/su_n_019e;N019E/OEPS-29E
sensors/cn_type_1473;Type 1473
counterMeasures/lsz_8vn;LSZ-8VN
sensors/su_sapphire_23e;Sapphire-23E/TP-23-1
sensors/us_an_alr_45f_v;AN/ALR-45F(V)
sensors/us_an_alr_67_v_3;AN/ALR-67(V)3
weapons/us_agm_12b_station;Bullpup Control Pod <color=#ff6f00>CTP-RG</color>
weapons/us_agm_12b_station/short;Bullpup Control Pod
