<ID|readonly|noverify>;<English>
weapons/gunBrowning50;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M2, Aircraft, Fixed <color=#ff6f00>MG</color>
weapons/gunBrowning50_raf;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M2, Aircraft, Fixed <color=#ff6f00>MG</color>
weapons/gunBrowning50_raf_tutorial;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M2, Aircraft, Fixed <color=#ff6f00>MG</color>
weapons/gunBrowning50_raf_tutorial/short;AN/M2
weapons/gunBrowning50_raf_turret;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M2, Aircraft, Fixed <color=#ff6f00>MG</color>
weapons/gunBrowning50_usaaf;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M2, Aircraft, Fixed <color=#ff6f00>MG</color>
weapons/gunBrowning50_turret;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M2, Aircraft, Flexible With Fixed Back Plate <color=#ff6f00>MG</color>
weapons/gunBrowning50_turret_late;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M2, Aircraft, Flexible With Fixed Back Plate <color=#ff6f00>MG</color>
weapons/gunBrowning50_M3;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M3, Aircraft, Fixed <color=#ff6f00>MG</color>
weapons/gunBrowning50_M3_underwing;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, Browning, AN/M3, Aircraft, Fixed <color=#ff6f00>MG</color>
weapons/cannonM61;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, M61 Vulcan <color=#ff6f00>RCNN</color>
weapons/cannonM61/short;M61
weapons/cannonM61A1;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, M61A1 Vulcan <color=#ff6f00>RCNN</color>
weapons/cannonM61A1/short;M61A1
weapons/cannonM61A1_default;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, M61A1 Vulcan <color=#ff6f00>RCNN</color>
weapons/cannonM61A1_default/short;M61A1
weapons/cannonM61A1_pgu_28;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, M61A1 Vulcan <color=#ff6f00>RCNN</color>
weapons/cannonM61A1_pgu_28/short;M61A1
weapons/cannonM61A1_pgu_28_f15;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, M61A1 Vulcan <color=#ff6f00>RCNN</color>
weapons/cannonM61A1_pgu_28_f15/short;M61A1
weapons/cannonM61A1_low_rpm;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, M61A1 Vulcan <color=#ff6f00>RCNN</color>
weapons/cannonM61A1_low_rpm/short;M61A1
weapons/cannonM61A2;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, M61A2 Vulcan <color=#ff6f00>RCNN</color>
weapons/cannonM61A2/short;M61A2
weapons/cannonXM301l;<color=@userlogColoredText>20 mm</color> Cannon, 20mm, XM301 <color=#ff6f00>RCNN</color>
weapons/406mm_50_mk7_naval_user_cannon;"<color=@userlogColoredText>406 mm</color> 16""/50 Mk 7 Mod 0 <color=#ff6f00>CNN</color>"

//GERMANY GUNS
weapons/gun_fl_mg_27;<color=@userlogColoredText>7.5 mm</color> 7,5mm Fliegerabwehr-Maschinengewehr 29 <color=#ff6f00>MG</color>
weapons/gun_fl_mg_27/short;Flab.-Mg. 29
weapons/gun_mg_29_turret;<color=@userlogColoredText>7.5 mm</color> 7,5mm Fliegerabwehr-Doppel-Maschinengewehr 29 <color=#ff6f00>MG</color>
weapons/gun_mg_29_turret/short;Flab.-D.-Mg. 29
weapons/cannon_ff_k_45;<color=@userlogColoredText>20 mm</color> 20 mm Hispano Suiza-Flugzeugflügelkanone 45 <color=#ff6f00>ACNN</color>
weapons/cannon_ff_k_45/short;H.S.-Flz.F.Kan. 45
weapons/cannon_fm_k_45;<color=@userlogColoredText>20 mm</color> 20 mm Hispano Suiza-Flugzeugmotorkanone 45 <color=#ff6f00>ACNN</color>
weapons/cannon_fm_k_45/short;H.S.-Flz.M.Kan. 45
weapons/20mm_mg151_20_mid_drilling_user_cannon;<color=@userlogColoredText>20 mm</color> 2cm Maschinengewehr 151 Ausf. S <color=#ff6f00>ACNN</color>
weapons/20mm_mg151_20_out_drilling_user_cannon;<color=@userlogColoredText>20 mm</color> 2cm Maschinengewehr 151 Ausf. S <color=#ff6f00>ACNN</color>
weapons/cannonM61A2_switzerland;<color=@userlogColoredText>30 mm</color> 20mm Flugzeug Kanone 92 <color=#ff6f00>RCNN</color>
weapons/cannonM61A2_switzerland/short;Flz.Kan. 92
weapons/cannonFlzKan_76;<color=@userlogColoredText>20 mm</color> 20mm Flugzeug Kanone 76 <color=#ff6f00>ACNN</color>
weapons/cannonFlzKan_76/short;Flz.Kan. 76
weapons/cannonDEFA552A_switzerland;<color=@userlogColoredText>30 mm</color> 30mm Flugzeug Kanone 65 <color=#ff6f00>ACNN</color>
weapons/cannonDEFA552A_switzerland/short;Flz.Kan. 65
weapons/40mm_56_4cm_flak_28_bofors_naval_user_cannon;<color=@userlogColoredText>40 mm</color> 4cm Flugabwehrkanone 28 <color=#ff6f00>ACNN</color>
weapons/350mm_45_skl_45_naval_user_cannon;<color=@userlogColoredText>350 mm</color> 35cm Schnelladekanone Lange/45 <color=#ff6f00>CNN</color>

//USSR GUNS
weapons/gun_pk3l;<color=@userlogColoredText>7.62 mm</color> 6P6 | PK <color=#ff6f00>MG</color>
weapons/gun_pk3/shortl;PK
weapons/152mm_ML20S_user_cannon;<color=@userlogColoredText>152 mm</color> 52-PS-544S | ML-20S obr. 1937/43 gg. <color=#ff6f00>CNN-HWZ</color>
weapons/305mm_52_obr1907_mariya_naval_user_cannon;<color=@userlogColoredText>305 mm</color> 305-mm/52 obr. 1907 g. <color=#ff6f00>CNN</color>
weapons/406mm_50_b37_naval_user_cannon;<color=@userlogColoredText>406 mm</color> 406-mm/50 B-37 obr. 1937 g. <color=#ff6f00>CNN</color>

//UK GUNS
weapons/7_62mm_ss77_user_machinegun;<color=@userlogColoredText>7.62 mm</color> Denel Land Systems General Purpose Machine Gun SS77 Mk1 <color=#ff6f00>MG</color>
weapons/30mm_denel_gi30_user_cannon;<color=@userlogColoredText>30 mm</color> Denel Land Systems Linkless CamGun EMAK 30 | GI-30 <color=#ff6f00>ACNN</color>
weapons/133mm_5_25inch_50_qf_mk1_ask_naval_user_cannon;<color=@userlogColoredText>133 mm</color> Gun, Q.F., 5.25-inch, Mk. I <color=#ff6f00>CNN</color>

//JAPAN GUNS
weapons/cannonJM61A2;<color=@userlogColoredText>20 mm</color> JM61A2 <color=#ff6f00>RCNN</color>
weapons/cannonJM61A2/short;JM61A2
weapons/20mm_type98_user_cannon;<color=@userlogColoredText>20 mm</color> 98 Shiki 20 Mirimētoru Kōsha Kikanhō <color=#ff6f00>ACNN</color>
weapons/20mm_Type98_user_cannon;<color=@userlogColoredText>20 mm</color> 98 Shiki 20 Mirimētoru Kōsha Kikanhō <color=#ff6f00>ACNN</color>
weapons/cannonType5;<color=@userlogColoredText>30 mm</color> 5 Shiki 30 Mirimētoru Kotei Kijū <color=#ff6f00>ACNN</color>
weapons/cannonType5_external;<color=@userlogColoredText>30 mm</color> 5 Shiki 30 Mirimētoru Kotei Kijū <color=#ff6f00>ACNN</color>
weapons/37mm_type_94_user_cannon;<color=@userlogColoredText>37 mm</color> 94 Shiki 37 Mirimētoru Sensha Hō <color=#ff6f00>CNN</color>
weapons/47mm_Type1_user_cannon;<color=@userlogColoredText>47 mm</color> 1 Shiki 47 Mirimētoru Sensha Hō <color=#ff6f00>CNN</color>
weapons/75mm_Type_II_Model_I_user_cannon;<color=@userlogColoredText>75 mm</color> Shisei 5 Shiki 7 Senchimētoru Han Sensha Hō (Naga) I Gata <color=#ff6f00>CNN</color>
weapons/75mm_Type_II_model_II_user_cannon;<color=@userlogColoredText>75 mm</color> Shisei 5 Shiki 7 Senchimētoru Han Sensha Hō (Naga) II Gata <color=#ff6f00>CNN</color>
weapons/155mm_60_type_3_naval_user_cannon;<color=@userlogColoredText>155 mm</color> 60 Kōkei 3 Nen Shiki 15 Sanchimētoru Han Hō <color=#ff6f00>CNN</color>
weapons/460mm_45_type_94_naval_user_cannon;<color=@userlogColoredText>460 mm</color> 45 Kōkei 94 Shiki 40 Sanchimētoru Hō <color=#ff6f00>CNN</color>
weapons/460mm_45_type_94_naval_user_cannon/short;45 Kōkei 94 Shiki 40 Sanchimētoru Hō

//CHINA GUNS
weapons/12_7mm_type_77_user_machinegun;<color=@userlogColoredText>12.7 mm</color> 1977 Shì 12.7 Háomi Gāoshè Jīqiāng <color=#ff6f00>MG</color>
weapons/30mm_pgz_625_user_cannon;<color=@userlogColoredText>30 mm</color> 630 Xíng 30 Háomi Gāoshè Jīguān Pào <color=#ff6f00>ACNN</color>
weapons/105mm_type_75_user_cannon;<color=@userlogColoredText>105 mm</color> 1975 Shì 105 Háomi Wú Hòuzuòlì Pào <color=#ff6f00>CNN-RCL</color>

//ITALY
weapons/40mm_39_vickers_terni_mod15_17_modif1930_naval_user_cannon;<color=@userlogColoredText>40 mm</color> Cannone Vickers-Terni da 40/39 modello 1915/1917 <color=#ff6f00>ACNN</color>
weapons/75mm_43M_user_cannon;<color=@userlogColoredText>75 mm</color> 7,5 cm 43 M. harckocsiágyú <color=#ff6f00>CNN</color>
weapons/381mm_50_ansaldo_oto_mod_1934_naval_user_cannon;<color=@userlogColoredText>381 mm</color> Cannone Ansaldo-O.T.O. da 381/50 modello 1939 <color=#ff6f00>CNN</color>

//FRANCE GUNS
weapons/100mm_45_mle_1930_naval_user_cannon;<color=@userlogColoredText>100 mm</color> Canon de 100 mm/45 modèle 1930 <color=#ff6f00>CNN</color>
weapons/100mm_45_mle_1930_naval_user_cannon/short;Canon de 100 mm/45 Mle. 1930
weapons/120mm_giat_cn120_26_f1_msc_user_cannon;<color=@userlogColoredText>120 mm</color> CN120-26/52 F1 <color=#ff6f00>CNN</color>
weapons/380mm_45_mle_1935_naval_user_cannon;<color=@userlogColoredText>380 mm</color> Canon de 380 mm/45 modèle 1935 <color=#ff6f00>CNN</color>
weapons/380mm_45_mle_1935_naval_user_cannon/short;Canon de 380 mm/45 Mle. 1935

//SWEDEN GUNS

//ISRAEL GUNS

//UNCATEGORIZED GUNS

//USA AMMUNITION
20mm_m594;M594
25mm_pgu_32;PGU-32/U
25mm_hedp;25 mm HEDP
28mm_usa_navy_he_t/name;"1.1"" A.A. Mk S.D. 1"
30mm_mk320;MK320
37mm_AN_M4_naval_HE/name;37 mm HE
37mm_AN_M4_naval_AP/name;37 mm AP-T
75mm_m61_solid;M61 shot
406mm_mk8_mod6_apcbc;"16"" A.P. Mk 8 Mod 6"

//GERMANY AMMUNITION
15mm_sprgr_notracer;1,5cm Sprgr.Patr.Üb.o.Zerl.
20mm_mgr;2cm M.Gesch.Patr.o.Zerl.
20mm_pzsprgr;2cm Pzsprgr.Patr.L'spur.o.Zerl.
35_228mm_he_i_t_belt;DM 11 A1
35_228mm_apds_t_belt;DM 23
37mm_sprgr_18_belt;3,7cm Sprgr.Patr. 18
37mm_pzgr_belt;3,7cm Pzgr.Patr. 18
40mm_bofors_flak28_navy_he_t/name;4cm Pzgr.Patr.L'spur.
40mm_bofors_mel58_navy_he/name;M-DN51
40mm_bofors_mel58_navy_he_tf/name;PFHE Mk 1
88mm_sprgr_dist_fuse;8,8cm Spr.Gr.Patr. L/4,5 (Kpf.Z.)
350_psgr_l_4_2_apc;35cm Spr.Gr. L/4,2 (Bd.Z.)
350_psgr_l_3_6_apc;35cm Pz.Spr.Gr. L/3,6

//USSR AMMUNITION
i_ball_mdz/name;Immediate-action incendiary bullet
i_ball_mdz/name/short;IAI
ap_i_t_ball_bzt_44/name;BZT-44 Armor-piercing incendiary tracer bullet
ap_i_t_ball_bzt_44/name/short;API-T
ap_i_ball_b32/name;B-32 Armor-piercing incendiary bullet
ap_i_ball_b32/name/short;AP-I
t_ball_t_38/name;T-38 Tracer bullet
t_ball_t_38/name/short;T
14mm_api_c;14.5 mm AP-I(c)
14mm_api;14.5 mm API
20mm_shvak_api;API
20mm_shvak_apit;API-T
20mm_shvak_frag;FI
20mm_shvak_frag_t;FI-T
23mm_hei;HEI
57mm_or_281u_belt;OR-281U
57mm_br_281u_belt;BR-281U
76mm_obr1915_hetf;OF obr. 1915 g.
406mm_obr1915_28_sapcbc;PB obr. 1915/28 gg.
406mm_obr1915_28_apcbc;BR obr. 1915/28 gg.

//UK AMMUNITION
b_mk_1z/name;Mk.1Z Incendiary bullet
b_mk_1z/name/short;I
57mm_qf_ap;A.P., 6-pr. 6-cwt., Mk. V
57mm_qf_he;H.E.T., 6-pr. 6-cwt., Mk. I
102mm_33_he;4 inch HE
152mm_45_he_dist_fuse;6 inch HE
381mm_mark_22b_6crh_apc;A.P.C., 15-inch, 6-crh., Mk. XXIIb

//JAPAN AMMUNITION
155mm_60_type0_he;15.5 Sanchi 0 Shiki Tsūjō Dan
155mm_60_type0_he_dist_fuse;15.5 Sanchi 0 Shiki Tsūjō Dan (TF)
155mm_60_type91_ap;15.5 Sanchi 91 Shiki Tekkō Dan
460mm_type0_common_he;46 Sanchi 0 Shiki Tsūjō Dan
460mm_type91_apc;46 Sanchi 91 Shiki Tekkō Dan

//CHINA AMMUNITION
30mm_china_API;3UBR6 (3BR6)
30mm_china_HE;CS/BAH06-30
30mm_china_PTFP;CS/BAE05-30
30mm_dtc10_30;L/DTC10-30
105mm_type_75_heat;DTP/PW75-105
105mm_type_75_hesh;DTJ/PW75-105

//ITALY AMMUNITION
20mm_perforante_m35_belt;Granata perforante da 20 mod. 35
37mm_breda_navy_he_t/name;37 mm HE-T
40mm_vickers_terni_mod_1930_he/name;40 mm HE-F
40mm_vickers_terni_mod_1915_17_he_df/name;40 mm HE-TF
40mm_bofors_breda_l70_he/name;40 mm HEI-T
40mm_bofors_breda_l70_he_radio_fuse/name;40 mm HE-VT
381mm_50_sapcbc;Granata perforante da 381/50
381mm_50_apcbc;Palla perforante da 381/50

//FRANCE AMMUNITION
100mm_oea1928_he_df;100 mm OEA Mle. 1928
105mm_ofl_g2;OFL 105 G2
152mm_m1936_he_df;152 mm OEA Mle. 1936
203mm_opf_mle1936_apcbc;203 mm OPf(K) RC Mle. 1936
380mm_oea_mle1949_he;380 mm OEA Mle. 1949
380mm_opf_mle1936_apcbc;380 mm OPf(K) RC Mle. 1936
380mm_opf_mle1943_apcbc;380 mm OPf(K) RC Mle. 1943

//SWEDEN AMMUNITION
20mm_slpprj_m42;20 mm sk ptr m/42 slpprj m/42

//ISRAEL AMMUNITION

//UNCATEGORIZED AMMUNITION
25mm_type96_he_t;25 mm HET
30mm_he_tf;30 mm HE-TF

//USA BOMBS
weapons/us_500lb_gbu_62_jdam_er;<color=@userlogColoredText>289.72 kg</color> Bomb, Guided, GBU-62(V)1/B Joint Direct Attack Munition Extended Range <color=#ff6f00>BMB-GNSS</color>
weapons/us_500lb_gbu_62_jdam_er/short;GBU-62(V)1/B
weapons/us_500lb_gbu_62_ljdam_er;<color=@userlogColoredText>289.72 kg</color> Bomb, Guided, GBU-62(V)1/B Laser Joint Direct Attack Munition Extended Range <color=#ff6f00>BMB-GNSS/LG</color>
weapons/us_500lb_gbu_62_ljdam_er/short;GBU-62(V)1/B LJDAM-ER
weapons/us_2000lb_gbu_64_jdam_er;<color=@userlogColoredText>987 kg</color> Bomb, Guided, GBU-64(V)1/B Joint Direct Attack Munition Extended Range <color=#ff6f00>BMB-GNSS</color>
weapons/us_2000lb_gbu_64_jdam_er/short;GBU-64(V)1/B

//GERMANY BOMBS
weapons/sws_50_kg_sprengbombe;<color=@userlogColoredText>50 kg</color> 50 kg Sprengbombe <color=#ff6f00>BMB</color>
weapons/sws_50_kg_sprengbombe/short;50 kg Sprengbombe
weapons/de_sc1000;<color=@userlogColoredText>1000 kg</color> Sprengbombe Cylindrisch 1000 L2 <color=#ff6f00>BMB</color>
weapons/de_sc1000/short;S.C. 1000 L2
weapons/de_sc1000_default;<color=@userlogColoredText>1000 kg</color> Sprengbombe Cylindrisch 1000 L2 <color=#ff6f00>BMB</color>
weapons/de_sc1000_default/short;S.C. 1000 L2

//USSR BOMBS
weapons/su_ofab_100_120;<color=@userlogColoredText>114 kg</color> OFAB-100-120 <color=#ff6f00>BMB</color>
weapons/su_ofab_100_120/short;OFAB-100-120
weapons/su_ofab100m;<color=@userlogColoredText>114 kg</color> OFAB-100M <color=#ff6f00>BMB</color>
weapons/su_ofab100m/short;OFAB-100M
weapons/cz_ofab_100mb;<color=@userlogColoredText>114 kg</color> OFAB-100mB <color=#ff6f00>BMB-HD</color>
weapons/cz_ofab_100mb/short;OFAB-100mB
weapons/cz_ofab_100_110_tu_jupiter;"<color=@userlogColoredText>121 kg</color> OFAB-100-110TU ""Jupiter"" <color=#ff6f00>BMB</color>"
weapons/cz_ofab_100_110_tu_jupiter/short;OFAB-100-110TU
weapons/su_ofab_250_270;<color=@userlogColoredText>268 kg</color> OFAB-250-270 <color=#ff6f00>BMB</color>
weapons/su_ofab_250_270/short;OFAB-250-270

//UK BOMBS
weapons/uk_230lbs;<color=@userlogColoredText>90.7 kg</color> Bomb, H.E., R.F.C., 230-lb, Mk. III <color=#ff6f00>BMB</color>
weapons/uk_230lbs/short;H.E., R.F.C., 230-lb, Mk. III
weapons/uk_520lb_herl_mk_1_n;<color=@userlogColoredText>238.1 kg</color> Bomb, H.E., R.L., 520-lb, Mk. I/N <color=#ff6f00>BMB</color>
weapons/uk_520lb_herl_mk_1_n/short;H.E., R.L., 520-lb, Mk. I/N
weapons/uk_1650lb_sn_he;<color=@userlogColoredText>748 kg</color> Bomb, H.E., S.N., 1650-lb <color=#ff6f00>BMB</color>
weapons/uk_1650lb_sn_he/short;H.E., S.N., 1650-lb

//JAPAN BOMBS

//CHINA BOMBS

//ITALY BOMBS

//FRANCE BOMBS

//SWEDEN BOMBS

//ISRAEL BOMBS

//UNCATEGORIZED BOMBS

//MINES

//USA ROCKETS

//GERMANY ROCKETS
weapons/jato_booster_left;Flugzeug Start Rakete 69 <color=#ff6f00>RKT-JATO</color>
weapons/jato_booster_left/short;Flz.Sta.Rak. 69
weapons/jato_booster_right;Flugzeug Start Rakete 69 <color=#ff6f00>RKT-JATO</color>
weapons/jato_booster_right/short;Flz.Sta.Rak. 69

//USSR ROCKETS

//UK ROCKETS
weapons/in_nasser_240;Naṣr 240 <color=#ff6f00>RKT</color>
weapons/in_nasser_240/short;Naṣr 240

//JAPAN ROCKETS

//CHINA ROCKETS

//ITALY ROCKETS
weapons/158mm_NB_Wf_41_rocket_launcher;43 M. rakéta sorozatvető <color=#ff6f00>RKT</color>

//FRANCE ROCKETS
weapons/fr_sneb_type23s;SNEB F1 Type 23 <color=#ff6f00>RKT</color>
weapons/fr_sneb_type23s/short;SNEB F1 Type 23
weapons/fr_sneb_type23;SNEB F1 Type 23 <color=#ff6f00>RKT</color>
weapons/fr_sneb_type23/short;SNEB F1 Type 23
weapons/fr_sneb_type23_expo;SNEB F1 Type 23 <color=#ff6f00>RKT</color>
weapons/fr_sneb_type23_expo/short;SNEB F1 Type 23
weapons/fr_sneb_type23_late;SNEB F1 Type 23 <color=#ff6f00>RKT</color>
weapons/fr_sneb_type23_late/short;SNEB F1 Type 23
weapons/fr_sneb_type23_md_460;SNEB F1 Type 23 <color=#ff6f00>RKT</color>
weapons/fr_sneb_type23_md_460/short;SNEB F1 Type 23
weapons/fr_sneb_type23_4fin;SNEB F1 Type 23 <color=#ff6f00>RKT</color>
weapons/fr_sneb_type23_4fin/short;SNEB F1 Type 23
weapons/fr_sneb_type26_TDA;SNEB F1 Type 26P <color=#ff6f00>RKT</color>
weapons/fr_sneb_type26_TDA/short;SNEB F1 Type 26P

//SWEDEN ROCKETS

//ISRAEL ROCKETS

//UNCATEGORIZED ROCKETS

//USA MISSILES
weapons/us_aim4f_falcon;Air-Launched, Intercept-Aerial, Guided Missile, AIM-4F Super Falcon <color=#ff6f00>AAM-SARH</color>
weapons/us_aim4f_falcon/short;AIM-4F
weapons/us_aim4f_falcon_default;Air-Launched, Intercept-Aerial, Guided Missile, AIM-4F Super Falcon <color=#ff6f00>AAM-SARH</color>
weapons/us_aim4f_falcon_default/short;AIM-4F
weapons/us_aim4g_falcon;Air-Launched, Intercept-Aerial, Guided Missile, AIM-4G Super Falcon <color=#ff6f00>AAM-IR</color>
weapons/us_aim4g_falcon/short;AIM-4G
weapons/us_aim4g_falcon_default;Air-Launched, Intercept-Aerial, Guided Missile, AIM-4G Super Falcon <color=#ff6f00>AAM-IR</color>
weapons/us_aim4g_falcon_default/short;AIM-4G
weapons/us_aim9n_sidewinder;Air-Launched, Intercept-Aerial, Guided Missile, AIM-9N Sidewinder <color=#ff6f00>AAM-IR</color>
weapons/us_aim9n_sidewinder/short;AIM-9N
weapons/us_aim_9x;Air-Launched, Intercept-Aerial, Guided Missile, AIM-9X-1 Sidewinder (Operational Flight Software 8.212)
weapons/us_aim_9x/short;AIM-9X-1 (OFS 8.212)
us_aim_9x;AIM-9X-1 (OFS 8.212)
weapons/us_aim_9x_block_2;Air-Launched, Intercept-Aerial, Guided Missile, AIM-9X-2 Sidewinder
weapons/us_aim_9x_block_2/short;AIM-9X-2
weapons/us_aim_120c_5;Air-Launched, Intercept-Aerial, Guided Missile, AIM-120C-5 AMRAAM <color=#ff6f00>AAM-ARH</color>
weapons/us_aim_120c_5/short;AIM-120C-5
weapons/us_aim_120c_5_default;Air-Launched, Intercept-Aerial, Guided Missile, AIM-120C-5 AMRAAM <color=#ff6f00>AAM-ARH</color>
weapons/us_aim_120c_5_default/short;AIM-120C-5
weapons/us_aim_120c_7;Air-Launched, Intercept-Aerial, Guided Missile, AIM-120C-7 AMRAAM <color=#ff6f00>AAM-ARH</color>
weapons/us_aim_120c_7/short;AIM-120C-7
weapons/us_aim_120c_7_sam;Air-Launched, Intercept-Aerial, Guided Missile, AIM-120C-7 AMRAAM <color=#ff6f00>SAM-ARH</color>
weapons/us_aim_120c_7_sam/short;AIM-120C-7
weapons/178mm_sl_amraam_user_cannon;Surface-Launched Advanced Medium-Range Air-to-Air Missile (AIM-120C-7) <color=#ff6f00>LCH</color>
weapons/127mm_aim_9x_user_cannon;Surface-Launched Advanced Medium-Range Air-to-Air Missile (AIM-9X-2) <color=#ff6f00>LCH</color>
weapons/127mm_bgm_71b_tow_rocket_launcher;Ground-Launched, Surface-Attack, Guided Missile, BGM-71A-3 TOW <color=#ff6f00>ATGM-WG</color>
weapons/127mm_bgm_71b_tow_rocket_launcher/short;BGM-71A-3
weapons/127mm_bgm_71c_itow_rocket_launcher;Ground-Launched, Surface-Attack, Guided Missile, BGM-71C ITOW <color=#ff6f00>ATGM-WG</color>
weapons/127mm_bgm_71c_itow_rocket_launcher/short;BGM-71C
weapons/127mm_iTOW_launcher_user_cannon;Launcher, Tubular, Guided Missile, M233 <color=#ff6f00>LCH</color>
weapons/127mm_BGM_71_tow_launcher_user_cannon;Launcher, Tubular, Guided Missile, M233 <color=#ff6f00>LCH</color>

//GERMANY MISSILES
weapons/sws_flz_lwf_63;"Flugzeug Lenkwaffe Luft-Luft 63 ""SIWA"" <color=#ff6f00>AAM-IR</color>"
weapons/sws_flz_lwf_63/short;Flz.Lwf. LL 63
weapons/sws_flz_lwf_63_75;"Flugzeug Lenkwaffe Luft-Luft 63/75 ""SIWA"" <color=#ff6f00>AAM-IR</color>"
weapons/sws_flz_lwf_63_75/short;Flz.Lwf. LL 63/75
weapons/sws_flz_lwf_63_80;"Flugzeug Lenkwaffe Luft-Luft 63/80 ""SIWA"" <color=#ff6f00>AAM-IR</color>"
weapons/sws_flz_lwf_63_80/short;Flz.Lwf. LL 63/80
weapons/sws_flz_lwf_ll_64;"Flugzeug Lenkwaffe Luft-Luft 64/79 ""FALCO"" <color=#ff6f00>AAM-SARH</color>"
weapons/sws_flz_lwf_ll_64/short;Flz.Lwf. LL 64/79
weapons/us_aim_120b_switzerland;"Flugzeug Lenkwaffe Luft-Luft 97 ""AMRAAM"" <color=#ff6f00>AAM-ARH</color>"
weapons/us_aim_120b_switzerland/short;Flz.Lwf. LL 97
weapons/us_aim_120b_default_switzerland;"Flugzeug Lenkwaffe Luft-Luft 97 ""AMRAAM"" <color=#ff6f00>AAM-ARH</color>"
weapons/us_aim_120b_default_switzerland/short;Flz.Lwf. LL 97
weapons/us_aim_120c_5_switzerland;Flugzeug Lenkwaffe Luft-Luft AMRAAM 120C-5 <color=#ff6f00>AAM-ARH</color>
