<ID|readonly|noverify>;<English>
//UNCATEGORIZED AMMUNITION

//USA BOMBS
modification/us_gbu54b;GBU-54(V)1/B / 62(V)1/B LJDAM-ER
modification/us_gbu54b/desc;"Loadout unlocked: 260.816 kg <color=@userlogColoredText>GBU-54(V)1/B</color> GNSS- and laser-guided bomb.
Loadout unlocked: 289.72 kg <color=@userlogColoredText>GBU-62(V)1/B LJDAM-ER</color> GNSS- and laser-guided bomb."
modification/us_500lb_mk82_gbu38_gbu62_jdam;Mk 82 Mod 0 / GBU-38(V)1/B / 62(V)1/B
modification/us_500lb_mk82_gbu38_gbu62_jdam/desc;"Loadout unlocked: 240.9 kg <color=@userlogColoredText>Mk 82 Mod 0</color> bomb.
Loadout unlocked: 240.9 kg <color=@userlogColoredText>GBU-38(V)1/B</color> GNSS-guided bomb.
Loadout unlocked: 289.72 kg <color=@userlogColoredText>GBU-62(V)1/B</color> GNSS-guided bomb."
modification/us_1000lb_mk83_us_2000lb_mk84;Mk 83 Mod 0 / 84 Mod 0
modification/us_1000lb_mk83_us_2000lb_mk84/desc;"Loadout unlocked: 446.8 kg <color=@userlogColoredText>Mk 83 Mod 0</color> bomb.
Loadout unlocked: 893.6 kg <color=@userlogColoredText>Mk 84 Mod 0</color> bomb."
modification/us_2000lb_mk84_gbu31_gbu64_jdam;Mk 84 Mod 0 / GBU-31(V)1/B / 64(V)1/B
modification/us_2000lb_mk84_gbu31_gbu64_jdam/desc;"Loadout unlocked: 893.6 kg <color=@userlogColoredText>Mk 84 Mod 0</color> bomb.
Loadout unlocked: 893.6 kg <color=@userlogColoredText>GBU-31(V)1/B</color> GNSS-guided bomb.
Loadout unlocked: 987 kg <color=@userlogColoredText>GBU-64(V)1/B</color> GNSS-guided bomb."

//GERMANY BOMBS

//USSR BOMBS
modification/ofab_100m_mb;OFAB-100M / mB
modification/ofab_100m_mb/desc;"Loadout unlocked: 114 kg <color=@userlogColoredText>OFAB-100M</color> bomb.
Loadout unlocked: 114 kg <color=@userlogColoredText>OFAB-100mB</color> bomb."
modification/fab_250m_54;FAB-250M-54
modification/fab_250m_54/desc;Loadout unlocked: 236 kg <color=@userlogColoredText>FAB-250M-54</color> bomb.
modification/fab_500m_54;FAB-500M-54
modification/fab_500m_54/desc;Loadout unlocked: 478 kg <color=@userlogColoredText>FAB-500M-54</color> bomb.

//UK BOMBS
modification/uk_bomb_520lb;H.E., R.L., 520-lb, Mk. I/N
modification/uk_bomb_520lb/desc;Loadout unlocked: 238.1 kg <color=@userlogColoredText>Bomb, H.E., R.L., 520-lb, Mk. I/N</color> bomb.
modification/uk_bomb_1650lb;H.E., S.N., 1650-lb
modification/uk_bomb_1650lb/desc;Loadout unlocked: 748 kg <color=@userlogColoredText>Bomb, H.E., S.N., 1650-lb</color> boms.

//JAPAN BOMBS

//CHINA BOMBS

//ITALY BOMBS
modification/su_fab_250_us_mk82;FAB-250M-62 / Mk 82 Mod 0
modification/su_fab_250_us_mk82/desc;"Loadout unlocked: 227 kg <color=@userlogColoredText>FAB-250M-62</color> bomb.
Loadout unlocked: 240.9 kg <color=@userlogColoredText>Mk 82 Mod 0</color> bomb."
modification/su_fab_500_us_mk83;FAB-500M-62 / Mk 83 Mod 0
modification/su_fab_500_us_mk83/desc;"Loadout unlocked: 508.3 kg <color=@userlogColoredText>FAB-500M-62</color> bomb.
Loadout unlocked: 446.8 kg <color=@userlogColoredText>Mk 83 Mod 0</color> bomb."

//FRANCE BOMBS

//SWEDEN BOMBS

//ISRAEL BOMBS
modification/il_spice_1000;SPICE 1000
modification/il_spice_1000/desc;Loadout unlocked: 490 kg <color=@userlogColoredText>SPICE 1000</color> electro-optically-guided bomb.
modification/il_spice_2000_gbu31_jdam;SPICE 2000 / GBU-31(V)1/B / 64(V)1/B
modification/il_spice_2000_gbu31_jdam/desc;"Loadout unlocked: 970 kg <color=@userlogColoredText>SPICE 2000</color> electro-optically-guided bomb.
Loadout unlocked: 893.6 kg <color=@userlogColoredText>GBU-31(V)1/B</color> GNSS-guided bomb.
Loadout unlocked: 987 kg <color=@userlogColoredText>GBU-64(V)1/B</color> GNSS-guided bomb."

//UNCATEGORIZED BOMBS

//MINES

//USA ROCKETS

//GERMANY ROCKETS

//USSR ROCKETS

//UK ROCKETS
modification/in_nasser_240;Naṣr 240
modification/in_nasser_240/desc;Loadout unlocked: <color=@userlogColoredText>Naṣr 240</color> rocket.

//JAPAN ROCKETS

//CHINA ROCKETS

//ITALY ROCKETS

//FRANCE ROCKETS

//SWEDEN ROCKETS

//ISRAEL ROCKETS

//UNCATEGORIZED ROCKETS

//USA MISSILES
modification/us_aim_4f;AIM-4F
modification/us_aim_4f/desc;Loadout unlocked: <color=@userlogColoredText>AIM-4F Super Falcon</color> semi-active radar homing air-to-air missile.
modification/us_aim_4g;AIM-4G
modification/us_aim_4g/desc;Loadout unlocked: <color=@userlogColoredText>AIM-4G Super Falcon</color> infrared-guided air-to-air missile.
modification/us_aim_9n;AIM-9N
modification/us_aim_9n/desc;Loadout unlocked: <color=@userlogColoredText>AIM-9N Sidewinder</color> infrared-guided air-to-air missile.
modification/us_aim_120c;AIM-120C-5
modification/us_aim_120c/desc;Loadout unlocked: <color=@userlogColoredText>AIM-120C-5 AMRAAM</color> active radar homing air-to-air missile.

//GERMANY MISSILES
modification/sws_flz_lwf_63_75;Flz.Lwf. 63/75
modification/sws_flz_lwf_63_75/desc;"Loadout unlocked: <color=@userlogColoredText>Flz.Lwf. 63/75 ""SIWA""</color> infrared-guided air-to-air missile."
modification/sws_flz_lwf_ll_64;Flz.Lwf. LL 64/79
modification/sws_flz_lwf_ll_64/desc;"Loadout unlocked: <color=@userlogColoredText>Flz.Lwf. LL 64/79 ""FALCO""</color> semi-active radar homing air-to-air missile."
modification/flz_lwf_lb_66;Flz.Lwf. LB 66
modification/flz_lwf_lb_66/desc;"Loadout unlocked: <color=@userlogColoredText>Flz.Lwf. LB 66 ""NORAS""</color> radio-guided air-to-ground missile."

//USSR MISSILES

//UK MISSILES

//JAPAN MISSILES
modification/jp_asm1;ASM-1
modification/jp_asm1/desc;Loadout unlocked: <color=@userlogColoredText>ASM-1</color> active radar homing anti-ship missile.
modification/jp_asm2;ASM-2
modification/jp_asm2/desc;Loadout unlocked: <color=@userlogColoredText>ASM-2</color> infrared-guided anti-ship missile.

//CHINA MISSILES

//ITALY MISSILES

//FRANCE MISSILES

//SWEDEN MISSILES
modification/swd_rb74m;rb 74 (REMO)
modification/swd_rb74m/desc;Loadout unlocked: <color=@userlogColoredText>rb 74 (REMO)</color> infrared-guided air-to-air missile.

//ISRAEL MISSILES

//USA SENSORS
modification/us_an_aas_38b_pod;AN/AAS-38B
modification/us_an_aas_38b_pod/desc;Loadout unlocked: the <color=@userlogColoredText>AN/AAS-38B NITE Hawk</color> laser/electro-optical targeting pod.
modification/sniper_atp_pod;AN/AAQ-33
modification/sniper_atp_pod/desc;Loadout unlocked: the <color=@userlogColoredText>AN/AAQ-33</color> laser/electro-optical targeting pod.
modification/us_sniper_pod;AN/AAQ-33
modification/us_sniper_pod/desc;Loadout unlocked: the <color=@userlogColoredText>AN/AAQ-33</color> laser/electro-optical targeting pod.

//GERMANY SENSORS

//USSR SENSORS

//UK SENSORS

//JAPAN SENSORS
modification/j_aaq_2_pod;J/AAQ-2
modification/j_aaq_2_pod/desc;Loadout unlocked: the <color=@userlogColoredText>J/AAQ-2</color> laser/electro-optical targeting pod.

//CHINA SENSORS

//ITALY SENSORS

//FRANCE SENSORS

//SWEDEN SENSORS

//ISRAEL SENSORS

//UAV STUFF
modification/score_multiprier_with_uav;When your reconnaissance UAV is in the air, SP decrease {scoreMulWithUav} {scoreMulWithUav=time/times} slower

//UNCATEGORIZED
modification/category/lth;Flight performance
modification/category/armor;Survivability
modification/category/weapon;Weaponry
modification/category/mobility;Mobility
modification/category/protection;Protection
modification/category/firepower;Firepower
modification/category/primaryWeapon;Offensive armament
modification/category/secondaryWeapon;Secondary weapon
modification/category/premiumMods;Special
modification/category/expendables;Supplies
modification/category/seakeeping;Seakeeping
modification/category/unsinkability;Unsinkability
modification/category/bonus;Tier bonus
modification/category/bonus/tooltip;When researching all modifications at each tier, you will receive bonus RP for the vehicle being researched in the amount of {bonus}% of the sum of RP earned to research all modifications of this tier.
modification/tierBonus;Bonus:
modification/bonusReceived;Bonus received
modification/progressModsText;Research of all modifications: {earnedExp} / {reqExp}
modification/progressModsAllResearchedText;◕ All mods researched
modification/f2a3_2x100lb;Mk. 41
modification/f2a3_2x100lb/desc;Allows installation of 2 x 100 lb bombs.
modification/g50_2xSC50;SC 50
modification/g50_2xSC50/desc;Allows installation of 2 x 50 kg bombs.
modification/it50_mod;GP50
modification/it50_mod/desc;Allows installation of 50 kg bombs.
modification/it100_mod;GP100
modification/it100_mod/desc;Allows installation of 100 kg bombs.
modification/it150_mod;GP150
modification/it150_mod/desc;Allows installation of 150 kg bombs.
modification/it160_mod;A.P 160
modification/it160_mod/desc;Allows installation of 160 kg bombs.
modification/it250_mod;GP250
modification/it250_mod/desc;Allows installation of 250 kg bombs.
modification/it500_mod;GP500
modification/it500_mod/desc;Allows installation of 500 kg bombs.
modification/it800_mod;GP800
modification/it800_mod/desc;Allows installation of 800 kg bombs.
modification/he51_6xsd10;SD 10
modification/he51_6xsd10/desc;Allows installation of 6 x 10 kg bombs.
modification/Hs-123_4xSC50;SC 50
modification/Hs-123_4xSC50/desc;Allows installation of 4 x 50 kg bombs.
modification/Hs-123_SC250;SC 250
modification/Hs-123_SC250/desc;Allows installation of 1 x 250 kg bomb.
modification/Bf-109E-3_4xSC50;SC 50
modification/Bf-109E-3_4xSC50/desc;Allows installation of 4 x 50 kg bombs.
modification/Bf-109E-3_SC250;SC 250
modification/Bf-109E-3_SC250/desc;Allows installation of 1 x 250 kg bomb.
modification/Bf-109F-4_4xSC50;SC 50
modification/Bf-109F-4_4xSC50/desc;Allows installation of 4 x 50 kg bombs.
modification/Bf-109F-4_SC250;SC 250
modification/Bf-109F-4_SC250/desc;Allows installation of 1 x 250 kg bomb.
modification/Bf-109F-4_SC500;SC 500
modification/Bf-109F-4_SC500/desc;Allows installation of 1 x 500 kg bomb.
modification/Bf-109F-4_R1;R1 modification
modification/Bf-109F-4_R1/desc;Allows installation of 2 x 15 mm MG151/15 cannons under the wings.
modification/Bf-109G-10_R5;R5 modification
modification/Bf-109G-10_R5/desc;Allows installation of 2 x 30 mm Mk. 108 cannons under the wings.
modification/Bf-109G-10_SC250;SC 250
modification/Bf-109G-10_SC250/desc;Allows installation of 1 x 250 kg bomb.
modification/Bf-109G-10_SC500;SC 500
modification/Bf-109G-10_SC500/desc;Allows installation of 1 x 500 kg bomb.
modification/Bf-109G-10_MK108_mod;Mk. 108 cannon
modification/Bf-109G-10_MK108_mod/desc;Allows installation of 30 mm Mk. 108 cannon.
modification/Bf-109G-10_R6;R6 modification
modification/Bf-109G-10_R6/desc;Allows installation of 2 x 20 mm MG151/20 cannons under the wings.
modification/hs129_r2;R2 modification
modification/hs129_r2/desc;Allows installation of 30 mm Mk. 103 cannon.
modification/Bf-109G-2_4xSC50;SC 50
modification/Bf-109G-2_4xSC50/desc;Allows installation of 4 x 50 kg bombs.
modification/Bf-109G-2_SC250;SC 250
modification/Bf-109G-2_SC250/desc;Allows installation of 1 x 250 kg bomb.
modification/Bf-109G-2_SC500;SC 50
modification/Bf-109G-2_SC500/desc;Allows installation of 1 x 500 kg bomb.
modification/Bf-109G-2_R6;R6 modification
modification/Bf-109G-2_R6/desc;Allows installation of 2 x 20 mm MG151/20 cannons under the wings.
modification/Bf-109G-6_R6;R6 modification
modification/Bf-109G-6_R6/desc;Allows installation of 2 x 20 mm MG151/20 cannons under the wings.
modification/Bf-109G-6_R5;R5 modification
modification/Bf-109G-6_R5/desc;Allows installation of 2 x 30 mm Mk. 108 cannons under the wings.
modification/Bf-109G-6_4xSC50;SC 50
modification/Bf-109G-6_4xSC50/desc;Allows installation of 4 x 50 kg bombs.
modification/Bf-109G-6_SC250;SC 250
modification/Bf-109G-6_SC250/desc;Allows installation of 1 x 250 kg bomb.
modification/Bf-109G-6_SC500;SC 500
modification/Bf-109G-6_SC500/desc;Allows installation of 1 x 500 kg bomb.
modification/Bf-109G-6_W;W.Gr.21
modification/Bf-109G-6_W/desc;Allows installation of 2 x 210 mm rockets BR.21.
modification/bf-109g6_u4_mod;U4 modification
modification/bf-109g6_u4_mod/desc;Allows installation of 30 mm Mk. 108 motor-cannon.
modification/Bf-109K-4_R5;R5 modification
modification/Bf-109K-4_R5/desc;Allows installation of 2 x 20 mm MG151/20 cannons under the wings.
modification/Bf-110C-4_8xSC50;SC 50
modification/Bf-110C-4_8xSC50/desc;Allows installation of 50 kg bombs.
modification/Bf-110C-4_2xSC250;SC 250
modification/Bf-110C-4_2xSC250/desc;Allows installation of 2 x 250 kg bombs.
modification/Bf-110C-4_SC50_SC250;SC 250
modification/Bf-110C-4_SC50_SC250/desc;Allows installation of two up to 250 kg bombs.
modification/Bf-110C-4_SC500;SC 500
modification/Bf-110C-4_SC500/desc;Allows installation of 500 kg bomb.
modification/Bf-110C-7_SC1000;ESC 1000
modification/Bf-110C-7_SC1000/desc;Allows installation of 1000 kg bomb.
modification/Bf-110C-7_SC1000_SC250;SC 250
modification/Bf-110C-7_SC1000_SC250/desc;Allows installation of up to 1000 kg bombs.
modification/he-111h-2_8xSC250;SC 250
modification/he-111h-2_8xSC250/desc;Allows installation of 8 x 250 kg bombs.
modification/he-111_2x1000kg_250kg_pylon;C 1000/SC 250
modification/he-111_2x1000kg_250kg_pylon/desc;Allows installation of 2 x 1000 kg bombs and 1 x 250 kg bomb.
modification/he-111_2x1000kg_pylon;SC 1000
modification/he-111_2x1000kg_pylon/desc;Allows installation of 2 x 1000 kg bombs.
modification/Fw-190A-5_4xSC50;SC 50
modification/Fw-190A-5_4xSC50/desc;Allows installation of 4 x 50 kg bombs.
modification/Fw-190A-5_SC250;SC 250
modification/Fw-190A-5_SC250/desc;Allows installation of 1 x 250 kg bomb.
modification/Fw-190A-5_SC500;SC 500
modification/Fw-190A-5_SC500/desc;Allows installation of 1 x 500 kg bomb.
modification/Fw-190A-5_R1;R1 modification
modification/Fw-190A-5_R1/desc;Allows to install 4 x 20 mm MG151/20 cannons under the wings.
modification/Fw-190A-5_R6;R6 modification
modification/Fw-190A-5_R6/desc;Allows installation of 210 mm rockets Wfr.Gr.21
modification/bf_110f-2_rz65;EG RZ.65 modification
modification/bf_110f-2_rz65/desc;Allows installation of rockets EG RZ.65
modification/Fw-190D-12_4xSC50;SC 50
modification/Fw-190D-12_4xSC50/desc;Allows installation of 4 x 50 kg bombs.
modification/Fw-190D-12_8xSC50;SC 50
modification/Fw-190D-12_8xSC50/desc;Allows installation of 8 x 50 kg bombs.
modification/Fw-190D-12_SC250;SC 250
modification/Fw-190D-12_SC250/desc;Allows installation of 250 kg bomb.
modification/Fw-190D-12_SC250_4xSC50;SC 250/SC 50
modification/Fw-190D-12_SC250_4xSC50/desc;Allows installation of 1 x 250 kg and 4 x 50 kg bombs.
modification/Fw-190D-12_SC500;SC 500
modification/Fw-190D-12_SC500/desc;Allows installation of 500 kg bomb.
modification/Fw-190D-12_SC500_4xSC50;SC 50
modification/Fw-190D-12_SC500_4xSC50/desc;Allows installation of 1 x 500 kg and 4 x 50 kg bombs.
modification/Fw-190F-8_SC500;SC 500
modification/Fw-190F-8_SC500/desc;Allows installation of 1 x 500 kg bomb.
modification/Fw-190F-8_SC500_4xSC50;SC 500 / SC 50
modification/Fw-190F-8_SC500_4xSC50/desc;Allows installation of 1 x 500 kg and 4 x 50 kg bombs.
modification/Fw-190F-8_SC1000;C 500/SC 50
modification/Fw-190F-8_SC1000/desc;Allows installation of 1 x 1000 kg bomb.
modification/Fw-190F-8_SC1000_4xSC50;SC 1000/SC 50
modification/Fw-190F-8_SC1000_4xSC50/desc;Allows installation of 1 x 1000 kg and 4 x 50 kg bombs.
modification/Fw-190F-8_R3;R3 modification
modification/Fw-190F-8_R3/desc;Allows installation of 2 x 30 mm MK103 cannons under the wings.
modification/ar234_SC1000;S.C. 1000 L2
modification/ar234_SC1000/desc;Allows installation of 1 x 1000 kg bomb.
modification/p_40_fuel_100;100 octane fuel
modification/p_40_fuel_100/desc;Allows usage of 100 octane fuel. Engine performance will be improved.
modification/la-5fn_armorplate_10/short;Rear armor plate
modification/la-5fn_armorplate_10;Rear armor plate
modification/la-5fn_armorplate_10/desc;8.5 mm rear armor plate will be replaced with 10 mm armor plate.
modification/la-5fn_rear_armorglass_75/short;Armored glass
modification/la-5fn_rear_armorglass_75;Armored glass
modification/la-5fn_rear_armorglass_75/desc;66 mm rear armored glass will be replaced with 75 mm armored glass.
modification/la-5fn_dz-40;DZ-40
modification/la-5fn_dz-40/desc;Allows installation of 2 x 50 kg bombs.
modification/la-7_armorplate_10/short;Rear armor plate
modification/la-7_armorplate_10;Rear armor plate
modification/la-7_armorplate_10/desc;8.5 mm rear armor plate will be replaced with 10 mm armor plate.
modification/la-7_rear_armorglass_75/short;Armored glass
modification/la-7_rear_armorglass_75;Armored glass
modification/la-7_rear_armorglass_75/desc;66 mm rear armored glass will be replaced with 75 mm armored glass.
modification/la-7_dz-40;DZ-40
modification/la-7_dz-40/desc;Allows installation of 50 or 100 kg bombs.
modification/bd-2-48;BD-2-48
modification/bd-2-48/desc;Allows installation up to 250 kg bombs.
modification/d-4-50;D-4-50
modification/d-4-50/desc;Allows installation up to 250 kg bombs.
modification/LaGG_ro-82;RO-82
modification/LaGG_ro-82/desc;Allows installation of unguided RS-82 rockets.
modification/LaGG_dz-40;DZ-40
modification/LaGG_dz-40/desc;Allows installation of 50 kg or heavier bombs.
modification/C5;S-5K
modification/C5/desc;Allows installation of S-5K unguided rockets.
modification/swd_j29_75mm_m55;srak m/55
modification/swd_j29_75mm_m55/desc;"Allows installation of 7,5 cm sprängraket m/55 ""Frida"" unguided rockets."
modification/swd_j29_145mm_m49a;psrak m/49B
modification/swd_j29_145mm_m49a/desc;Allows installation of 14,5 cm pansarsprängraket m/49B unguided rockets.
modification/swd_j29_150mm_m51;srak m/51
modification/swd_j29_150mm_m51/desc;Allows installation of 15 cm sprängraket m/51 unguided rockets.
modification/swd_j29_180mm_m49;hprak m/49
modification/swd_j29_180mm_m49/desc;Allows installation of 18 cm halvpansarraket m/49B unguided rockets.
modification/swd_aj37_120kg_m71;sb m/71 / 71 (bfask m/61)
modification/swd_aj37_120kg_m71/desc;"Allows installation of 120 kg sprängbomb m/71 ""Virgo"" and 120 kg sprängbomb m/71 ""Virgo"" (bombfallskärm m/61) bombs."
modification/swd_rb75;rb 75
modification/swd_rb75/desc;Allows installation of robot 75 guided missiles.
modification/swd_rb75t;rb 75T
modification/swd_rb75t/desc;Allows the installation of robot 75T guided missiles.
modification/swe_minb_m37a/desc;Allows installation of 50 kg minbomb m/37AT bombs.
modification/swe_minb_m37a;mb m/37AT
modification/swe_minb_m61/desc;Allows installation of 120 kg sprängbomb m/61 bombs.
modification/swe_minb_m61;sb m/61
modification/swe_minb_m40/desc;Allows installation of 250 kg minbomb m/40 bombs or 250 kg minbomb m/50 bombs.
modification/swe_minb_m40;mb m/40 / 50
modification/swe_minb_m41/desc;"Allows installation of 500 kg minbomb m/41 bombs or 500 kg minbomb m/56 ""Lyra"" bombs."
modification/swe_minb_m41;mb m/41 / 56
modification/swe_minb_m50/desc;Allows installation of 600 kg bombs.
modification/swe_minb_m50;mb m/50
modification/swe_torp_m41;torp m/41
modification/swe_torp_m41/desc;Allows installation of a 45 cm torped m/41 torpedo.
modification/swe_torp_t18b_1;torp m/38
modification/swe_torp_t18b_1/desc;Allows installation of a 45 cm torped m/38 torpedo.
modification/fin_50kg/desc;Allows installation of 50 kg bombs.
modification/fin_50kg;50 kg
modification/fin_100kg/desc;Allows installation of 100 kg bombs.
modification/fin_100kg;100 kg
modification/fr_75kg/desc;Allows installation of 75 kg bombs.
modification/fr_75kg;75 kg
modification/fr_150kg/desc;Allows installation of 150 kg bombs.
modification/fr_150kg;150 kg
modification/fr_40cm_1926;1926DA
modification/fr_40cm_1926/desc;Allows installation of torpedo.
modification/j_7_hf5;HF5 (Type 57-1)
modification/j_7_hf5/desc;Allows installation of HF5 rocket pods loaded with Type 57-1 unguided rockets.
modification/cn_hf25b;HF25B (Type 70)
modification/cn_hf25b/desc;Allows installation of HF25B rocket pods loaded with Type 70 unguided rockets.
modification/cn_hf27;HF27 (Type 57-1)
modification/cn_hf27/desc;Allows installation of HF27 rocket pods loaded with Type 57-1 unguided rockets.
modification/cn_q5_hf6;HF6 (Type 90-1 (HEAT))
modification/cn_q5_hf6/desc;Allows installation of HF6 rocket pods loaded with Type 90-1 (HEAT) unguided rockets.
modification/q_5b_type130;HF14 (Type 130)
modification/q_5b_type130/desc;Allows installation of HF14 rocket pods loaded with Type 130 unguided rockets.
modification/cn_hf18;HF18 (Type 57-2)
modification/cn_hf18/desc;Allows installation of HF18 rocket pods loaded with Type 57-2 unguided rockets.
modification/cn_hf7a;HF7A (Type 90-1 (HE))
modification/cn_hf7a/desc;Allows installation of HF7A rocket pods loaded with Type 90-1 (HE) unguided rockets.
modification/cn_hf7d;HF7D (Type 70)
modification/cn_hf7d/desc;Allows installation of HF7D rocket pods loaded with Type 70 unguided rockets.
modification/C5M;S-5M
modification/C5M/desc;Allows installation of S-5M unguided rockets.
modification/mig_21_ub16;UB-16
modification/mig_21_ub16/desc;Allows installation of additional S-5 unguided rockets.
modification/mig_21_ub32;UB-32
modification/mig_21_ub32/desc;Allows installation of additional S5 unguided rockets.
modification/C21;S-21
modification/C21/desc;Allows installation of S-21 unguided rockets.
modification/su_7b_s3;S-3K
modification/su_7b_s3/desc;Allows installation of S-3K unguided rockets.
modification/a_26b_10_2x37_mod;M9
modification/a_26b_10_2x37_mod/desc;Installation of offensive armament consisting of two 37 mm cannons.
modification/a_26b_10_1x37_2_50_mod;M9/2-50
modification/tis_ns_45_mod/desc;Allows replacement of NS-37 by NS-45.
modification/tis_ns_45_mod;NS-45 cannon
modification/a_26b_10_1x37_2_50_mod/desc;Installation of offensive armament consisting of a 37 mm cannon and two large-caliber machine guns.
modification/a_26b_10_1x37_4_50_mod;M9/4-50
modification/a_26b_10_1x37_4_50_mod/desc;Installation of offensive armament consisting of a 37 mm cannon and four large-caliber machine guns.
modification/der_21;Der-21
modification/der_21/desc;Allows installation of 50 kg or heavier bombs.
modification/der-13;Der-13
modification/der-13/desc;Allows installation up to 250 kg of bombs on external suspension.
modification/der-15;Der-15
modification/der-15/desc;Allows installation up to 500 kg of bombs on external suspension.
modification/der-19;Der-19
modification/der-19/desc;Allows installation up to 500 kg of bombs on external suspension.
modification/der-21_fab100;Der-21
modification/der-21_fab100/desc;Allows installation up to 100 kg of bombs on internal suspension.
modification/der-19_fab250;Der-19 250
modification/der-19_fab250/desc;Allows installation up to 250 kg of bombs on external suspension.
modification/der-19_fab500;Der-19 500
modification/der-19_fab500/desc;Allows installation up to 500 kg of bombs on external suspension.
modification/der-19_fab1000;Der-19 1000
modification/der-19_fab1000/desc;Allows installation up to 1000 kg of bombs on external suspension.
modification/der-20;Der-20
modification/der-20/desc;Allows installation up to 1000 kg of bombs on external suspension.
modification/der-21;Der-21
modification/der-21/desc;Allows installation up to 100 kg of bombs on internal suspension.
modification/er-2_kd-3-240;KD-3-240
modification/er-2_kd-3-240/desc;Allows installation of 250 and 500 kg bombs.
modification/er-2_m-105_der-19-20;Der-19-20
modification/er-2_m-105_der-19-20/desc;Allows installation up to 1000 kg of bombs on external suspension.
modification/er-2_ach-30b_der-19-20;Der-19-20
modification/er-2_ach-30b_der-19-20/desc;Allows instalation up to 1000 kg of bombs on external suspension.
modification/tu-2_pkd-2;PKD-2
modification/tu-2_pkd-2/desc;Allows installation up to 1000 kg of bombs.
modification/der_19pk;DER-19PK
modification/der_19pk/desc;Allows the installation of up to 1000 kg of bombs.
modification/der_19u;DER-19U
modification/der_19u/desc;Allows the installation of up to 1000 kg of bombs.
modification/tu-2_td-44;TD-44
modification/tu-2_td-44/desc;Allows installation of 2 torpedoes.
modification/il2_mdz_42;MDZ-42
modification/il2_mdz_42/desc;Allows instalation of 250 kg of bombs on external suspension.
modification/su_fab_250m_43;FAB 250M-43
modification/su_fab_250m_43/desc;Allows installation 250 kg of bombs.
modification/su_fab_500m_43;FAB 500M-43
modification/su_fab_500m_43/desc;Allows installation 500 kg of bombs.
modification/su_fab_250_500;OFAB-250 / 250Š / FAB-250M-62 / 500M-62 / 500Š / ZB-500
modification/su_fab_250_500/desc;Allows the installation of OFAB-250, OFAB-250Š, FAB-250M-62, FAB-500M-62, FAB-500Š, and ZB-500 bombs.
modification/su_fab_1000m_43;FAB 1000M-43
modification/su_fab_1000m_43/desc;Allows installation 1000 kg of bombs.
modification/pe-2_dz-40;DZ-40
modification/pe-2_dz-40/desc;Allows installation of 250 and 500 kg bombs.
modification/pe-2_ro-132;RO-132
modification/pe-2_ro-132/desc;Allows installation of 10 unguided RS-132 rockets.
modification/ro_250kg_bomb_45;BA-250
modification/ro_250kg_bomb_45/desc;Allows the installation of 250 kg BA-250 of bombs.
modification/ro_500kg_bomb_45;BA-500
modification/ro_500kg_bomb_45/desc;Allows the installation of 500 kg BA-500 of bombs.
modification/ro_aam_a91;A-91
modification/ro_aam_a91/desc;Allows the installation of A-91 air-to-air missiles.
