<ID|readonly|noverify>;<English>
ucav_wing_loong_i_killstreak_0;"<color=#81c3fc>Chéngdū Fēijī Gōngyè (Jítuán)</color>
GJ1 Xíng Wúrénjī"
ucav_wing_loong_i_killstreak_1;GJ1
ucav_wing_loong_i_killstreak_2;GJ1

//SHIP-LAUNCHED FLOATPLANES
sc_1_shop;SC-1
sc_1_0;"<color=#81c3fc>Curtiss-Wright Corporation Model 97B</color>
SC-1 Seahawk"
sc_1_1;SC-1
sc_1_2;SC-1

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 1

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 2
ki_43_2_late_shop;▃ Ki 43-II (early)
ki_43_2_late_0;"<color=#81c3fc>Nakajima Hikōki</color>
<color=#7ce68f>1 Shiki Sentōki 2 Gata</color>
▃ Ki 43-II ""Hayabusa""
<color=#adadad>(early)</color>"
ki_43_2_late_1;▃ Ki 43-II
ki_43_2_late_2;▃ Ki 43

ki_61_1a_otsu_usa_shop;▃ Ki 61-I Otsu
ki_61_1a_otsu_usa_0;"<color=#81c3fc>Kawasaki Kōkūki Kōgyō</color>
<color=#7ce68f>3 Shiki Sentōki 1 Gata Otsu</color>
▃ Ki 61-I Otsu ""Hien"""
ki_61_1a_otsu_usa_1;▃ Ki 61-I
ki_61_1a_otsu_usa_2;▃ Ki 61

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 3
a6m2_zero_usa_shop;▃ A6M2 (21 Gata)
a6m2_zero_usa_0;"<color=#81c3fc>Mitsubishi Jū Kōgyō</color>
<color=#7ce68f>0 Shiki Kanjō Sentōki 21 Gata</color>
▃ A6M2 ""Rei Sen""
<color=@currencyGoldColor>«Akutan Zero»</color>"
a6m2_zero_usa_1;▃ A6M2
a6m2_zero_usa_2;▃ A6M

fr_1_fireball_shop;FR-1
fr_1_fireball_0;"<color=#81c3fc>Ryan Aeronautical Company Model 28-1</color>
FR-1 Fireball"
fr_1_fireball_1;FR-1
fr_1_fireball_2;FR-1

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 4
xf5u_1_shop;XF5U-1
xf5u_1_0;"<color=#81c3fc>Vought-Sikorsky Aircraft</color>
XF5U-1 ""Flying Flapjack"""
xf5u_1_1;XF5U-1
xf5u_1_2;XF5U

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 5
f3d_1_shop;F3D-1
f3d_1_0;"<color=#81c3fc>Douglas Aircraft Company D-561</color>
F3D-1 Skyknight"
f3d_1_1;F3D-1
f3d_1_2;F3D

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 6
f_101c_shop;F-101C-55-MC
f_101c_0;"<color=#81c3fc>McDonnell Aircraft Corporation Model 36W</color>
F-101C-55-MC Voodoo"
f_101c_1;F-101C
f_101c_2;F-101

b_66b_shop;B-66B-DL
b_66b_0;"<color=#81c3fc>Douglas Aircraft Company D-1327A</color>
B-66B-DL Destroyer"
b_66b_1;B-66B
b_66b_2;B-66

f_117_shop;F-117A-1-LO (MIPS)
f_117_0;"<color=#81c3fc>Lockheed Corporation</color>
F-117A-1-LO Nighthawk
<color=#adadad>(Midlife Improvement Study)</color>"
f_117_1;F-117A
f_117_2;F-117

a_10a_early_shop;A-10A (1979)
a_10a_early_0;"<color=#81c3fc>Fairchild Industries, Fairchild Republic Divison</color>
A-10A Thunderbolt II ""Warthog""
<color=#adadad>(1979)</color>"
a_10a_early_1;A-10A
a_10a_early_2;A-10

nt_a_10a_early_shop;A-10A (1979)
nt_a_10a_early_0;"<color=#81c3fc>Fairchild Industries, Fairchild Republic Divison</color>
A-10A Thunderbolt II ""Warthog""
<color=#adadad>(1979)</color>"
nt_a_10a_early_1;A-10A
nt_a_10a_early_2;A-10

a_10a_late_shop;A-10A (1983)
a_10a_late_0;"<color=#81c3fc>Fairchild Industries, Fairchild Republic Divison</color>
A-10A Thunderbolt II ""Warthog""
<color=#adadad>(1983)</color>"
a_10a_late_1;A-10A
a_10a_late_2;A-10

a_10c_shop;A-10C
a_10c_0;"<color=#81c3fc>Fairchild Industries, Fairchild Republic Divison <color=@commonTextColor>/</color> Lockheed Martin
Systems Integration - Owego</color>
A-10C Thunderbolt II ""Warthog"""
a_10c_1;A-10C
a_10c_2;A-10

f_106a_1972_shop;F-106A-100-CO (Polhemus)
f_106a_1972_0;"<color=#81c3fc>Convair Model 8-31</color>
F-106A-100-CO Delta Dart
<color=#adadad>(Project Six Shooter) (Project Speedline)
(Polhemus Helmet-Mounted Sight)</color>"
f_106a_1972_1;F-106A
f_106a_1972_2;F-106

b_52h_shop;B-52H-140-BW (1979)
b_52h_0;"<color=#81c3fc>Boeing Airplane Company Model 464-261</color>
B-52H-140-BW Stratofortress ""BUFF""
<color=#adadad>(Project Jolly Well) (Project Rivet Ace) (AN/ASQ-151)
(Project Quick Start) (AN/ALT-32 (SALT II-compliant))</color>"
b_52h_1;B-52H
b_52h_2;B-52

nt_b_52h_shop;☢ B-52H-140-BW (1979)
nt_b_52h_0;"<color=#81c3fc>Boeing Airplane Company Model 464-261</color>
☢ B-52H-140-BW Stratofortress ""BUFF""
<color=#adadad>(Project Jolly Well) (Project Rivet Ace) (AN/ASQ-151)
(Project Quick Start) (AN/ALT-32 (SALT II-compliant))</color>"
nt_b_52h_1;☢ B-52H
nt_b_52h_2;☢ B-52

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 7
f-5e_shop;F-5E-3-NO
f-5e_0;"<color=#81c3fc>Northrop Corporation F-5-21</color>
F-5E-3-NO Tiger II"
f-5e_1;F-5E
f-5e_2;F-5

f-5c_shop;F-5C-NO
f-5c_0;"<color=#81c3fc>Northrop Corporation N-156F</color>
F-5C-NO Skoshi Tiger"
f-5c_1;F-5C
f-5c_2;F-5

f-5a_shop;YF-5A-NO
f-5a_0;"<color=#81c3fc>Northrop Corporation N-156F</color>
YF-5A-NO Freedom Fighter"
f-5a_1;YF-5A-NO
f-5a_2;YF-5

f-4c_shop;F-4C-24-MC
f-4c_0;"<color=#81c3fc>McDonnell Aircraft Corporation Model 98DJ</color>
F-4C-24-MC Phantom II"
f-4c_1;F-4C
f-4c_2;F-4

f-4e_shop;F-4E-48-MC
f-4e_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 98HO</color>
F-4E-48-MC Phantom II"
f-4e_1;F-4E
f-4e_2;F-4

f_4e_event_shop;F-4E-48-MC
f_4e_event_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 98HO</color>
F-4E-48-MC Phantom II"
f_4e_event_1;F-4E
f_4e_event_2;F-4

nt_f_4e_shop;F-4E-48-MC
nt_f_4e_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 98HO</color>
F-4E-48-MC Phantom II"
nt_f_4e_1;F-4E
nt_f_4e_2;F-4

f-4j_shop;F-4J-46-MC
f-4j_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 98NC</color>
F-4J-46-MC Phantom II"
f-4j_1;F-4J
f-4j_2;F-4

f-4s_shop;F-4S-33-MC
f-4s_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 98</color>
F-4S-33-MC Phantom II"
f-4s_1;F-4S
f-4s_2;F-4

a_7d_shop;A-7D-8-CV
a_7d_0;"<color=#81c3fc>LTV Aerospace, Vought Aeronautics Division</color>
A-7D-8-CV Corsair II"
a_7d_1;A-7D
a_7d_2;A-7

a_7e_shop;A-7E-4-CV
a_7e_0;"<color=#81c3fc>LTV Aerospace, Vought Aeronautics Division</color>
A-7E-4-CV Corsair II"
a_7e_1;A-7E
a_7e_2;A-7

nt_a_7e_shop;A-7E-4-CV
nt_a_7e_0;"<color=#81c3fc>LTV Aerospace, Vought Aeronautics Division</color>
A-7E-4-CV Corsair II"
nt_a_7e_1;A-7E
nt_a_7e_2;A-7

a_7k_shop;A-7K-CV
a_7k_0;"<color=#81c3fc>Vought Corporation</color>
A-7K-CV Corsair II"
a_7k_1;A-7K
a_7k_2;A-7

f-105d_shop;F-105D-31-RE
f-105d_0;"<color=#81c3fc>Republic Aviation Corporation AP-63-31</color>
F-105D-31-RE Thunderchief"
f-105d_1;F-105D
f-105d_2;F-105

f_111a_shop;F-111A
f_111a_0;"<color=#81c3fc>General Dynamics Corporation <color=@commonTextColor>+</color> Grumman Aircraft Engineering
Corporation</color>
F-111A ""Aardvark"""
f_111a_1;F-111A
f_111a_2;F-111

f_111f_shop;F-111F
f_111f_0;"<color=#81c3fc>General Dynamics Corporation <color=@commonTextColor>+</color> Grumman Aerospace Corporation</color>
F-111F ""Aardvark"""
f_111f_1;F-111F
f_111f_2;F-111

a_6e_tram_shop;A-6E (WCSI)
a_6e_tram_0;"<color=#81c3fc>Grumman Aerospace Corporation G-128S</color>
A-6E Intruder
<color=#adadad>(Weapons Control System Improvement)</color>"
a_6e_tram_1;A-6E
a_6e_tram_2;A-6

nt_a_6e_tram_shop;A-6E (WCSI)
nt_a_6e_tram_0;"<color=#81c3fc>Grumman Aerospace Corporation G-128S</color>
A-6E Intruder
<color=#adadad>(Weapons Control System Improvement)</color>"
nt_a_6e_tram_1;A-6E
nt_a_6e_tram_2;A-6

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 8
f_16c_block_52_aesa_shop;F-16C-52Q-MC (PoBIT)
f_16c_block_52_aesa_0;"<color=#81c3fc>Lockheed Martin Corporation</color>
F-16C-52Q-MC Fighting Falcon
<color=#adadad>(Post Block Integration Team)</color>"
f_16c_block_52_aesa_1;F-16C
f_16c_block_52_aesa_2;F-16

f_15c_golden_eagle_shop;F-15C-33-MC (RIP) (PASS)
f_15c_golden_eagle_0;"<color=#81c3fc>Boeing Defense, Space & Security</color>
F-15C-33-MC Eagle
<color=#adadad>(Radar Improvement Program) (Passive Attack Sensor System)</color>"
f_15c_golden_eagle_1;F-15C
f_15c_golden_eagle_2;F-15

f_15e_shop;F-15E-43-MC
f_15e_0;"<color=#81c3fc>McDonnell Douglas Corporation</color>
F-15E-43-MC Strike Eagle"
f_15e_1;F-15E
f_15e_2;F-15

fa_18a_shop;F/A-18A-18-MC
fa_18a_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 267</color>
F/A-18A-18-MC Hornet"
fa_18a_1;F/A-18A
fa_18a_2;F/A-18

fa_18c_early_shop;F/A-18C-25-MC
fa_18c_early_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 267</color>
F/A-18C-25-MC Hornet"
fa_18c_early_1;F/A-18C
fa_18c_early_2;F/A-18

fa_18c_late_shop;F/A-18C-52-MC
fa_18c_late_0;"<color=#81c3fc>McDonnell Douglas Corporation Model 267</color>
F/A-18C-52-MC Hornet"
fa_18c_late_1;F/A-18C
fa_18c_late_2;F/A-18

fa_18e_block_2_shop;F/A-18E-2-MC
fa_18e_block_2_0;"<color=#81c3fc>McDonnell Douglas Corporation</color>
F/A-18E-2-MC Super Hornet"
fa_18e_block_2_1;F/A-18E
fa_18e_block_2_2;F/A-18

f_14a_early_shop;F-14A-110-GR
f_14a_early_0;"<color=#81c3fc>Grumman Aerospace Corporation G-303</color>
F-14A-110-GR Tomcat"
f_14a_early_1;F-14A
f_14a_early_2;F-14

f_14b_shop;F-14B-150-GR
f_14b_0;"<color=#81c3fc>Grumman Aerospace Corporation G-303</color>
F-14B-150-GR Tomcat"
f_14b_1;F-14B
f_14b_2;F-14

f_14a_iriaf_shop;☫ F14
f_14a_iriaf_0;"<color=#81c3fc>Grumman Aerospace Corporation G-303</color>
☫ F14 Tāmkat"
f_14a_iriaf_1;☫ F14
f_14a_iriaf_2;☫ F14

f_14d_shop;F-14D-160-GR
f_14d_0;"<color=#81c3fc>Grumman Aerospace Corporation G-303</color>
F-14D-160-GR Tomcat ""Super Tomcat"""
f_14d_1;F-14D
f_14d_2;F-14

//USA AIRCRAFT - VEHICLE/FAMILY START: RANK 9

//USA HELICOPTERS - VEHICLE/FAMILY START: RANK 5
ah_1f_shop;AH-1F
ah_1f_0;"<color=#81c3fc>Bell Helicopter Textron Model 209</color>
Helicopter, Attack, AH-1F Cobra"
ah_1f_1;AH-1F
ah_1f_2;AH-1

ah_1f_event_shop;AH-1F
ah_1f_event_0;"<color=#81c3fc>Bell Helicopter Textron Model 209</color>
Helicopter, Attack, AH-1F Cobra"
ah_1f_event_1;AH-1F
ah_1f_event_2;AH-1

//USA HELICOPTERS - VEHICLE/FAMILY START: RANK 6
ah_64a_shop;AH-64A
ah_64a_0;"<color=#81c3fc>McDonnell Douglas Helicopter Systems</color>
Helicopter, Attack, AH-64A Apache"
ah_64a_1;AH-64A
ah_64a_2;AH-64

ah_64a_killstreak_shop;AH-64A
ah_64a_killstreak_0;"<color=#81c3fc>McDonnell Douglas Helicopter Systems</color>
Helicopter, Attack, AH-64A Apache"
ah_64a_killstreak_1;AH-64A
ah_64a_killstreak_2;AH-64

ah_64d_shop;AH-64D
ah_64d_0;"<color=#81c3fc>Boeing Rotorcraft Systems</color>
Helicopter, Attack, AH-64D Longbow Apache"
ah_64d_1;AH-64D
ah_64d_2;AH-64

yah_64_shop;YAH-64A
yah_64_0;"<color=#81c3fc>Hughes Helicopters Model 77</color>
YAH-64A"
yah_64_1;YAH-64A
yah_64_2;YAH-64

ah_64a_greece_usa_shop;⚕ AH-64A
ah_64a_greece_usa_0;"<color=#81c3fc>McDonnell Douglas Helicopter Systems</color>
⚕ Helicopter, Attack, AH-64A Apache"
ah_64a_greece_usa_1;⚕ AH-64A
ah_64a_greece_usa_2;⚕ AH-64

ah_64a_peten_shop;▃ AH-64A
ah_64a_peten_0;"<color=#81c3fc>McDonnell Douglas Helicopter Systems</color>
▃ AH-64A Peten"
ah_64a_peten_1;▃ AH-64A
ah_64a_peten_2;▃ AH-64

ah_64e_shop;AH-64E (v6)
ah_64e_0;"<color=#81c3fc>Boeing Defense, Space & Security</color>
Helicopter, Attack, AH-64E Guardian Apache
<color=#adadad>(Capability Version 6)</color>"
ah_64e_1;AH-64E
ah_64e_2;AH-64

ah_56a_shop;AH-56A
ah_56a_0;"<color=#81c3fc>Lockheed Corporation CL-840</color>
Helicopter, Attack, AH-56A Cheyenne"
ah_56a_1;AH-56A
ah_56a_2;AH-56

rah_66_shop;YRAH-66A (2000)
rah_66_0;"<color=#81c3fc>Boeing Rotorcraft Systems + Sikorsky Aircraft</color>
Helicopter, Reconnaissance/Attack, YRAH-66A Comanche
<color=#adadad>(2000)</color>"
rah_66_1;YRAH-66A
rah_66_2;YRAH-66

//USA HELICOPTERS - VEHICLE/FAMILY START: RANK 7

//USA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 1
us_m2a4_shop;M2A4
us_m2a4_0;"<color=#5cae63>G-86</color>
Tank, Light, M2A4"
us_m2a4_1;M2A4
us_m2a4_2;Light Tank

us_m2_medium_shop;M2
us_m2_medium_0;"<color=#5cae63>G-81</color>
Tank, Medium, M2"
us_m2_medium_1;M2
us_m2_medium_2;Medium Tank

us_m2a2_shop;M2A2
us_m2a2_0;"<color=#5cae63>G-39</color>
Tank, Light, M2A2"
us_m2a2_1;M2A2
us_m2a2_2;Light Tank

us_m2a4_1st_armor_div_shop;M2A4 (1st Arm.Div.)
us_m2a4_1st_armor_div_0;"<color=#5cae63>G-86</color>
Tank, Light, M2A4
<color=@currencyGoldColor>1st Armored Division</color>"
us_m2a4_1st_armor_div_1;M2A4
us_m2a4_1st_armor_div_2;Light Tank

us_m3_stuart_shop;M3
us_m3_stuart_0;"<color=#5cae63>G-103</color>
Tank, Light, M3 Stuart"
us_m3_stuart_1;M3
us_m3_stuart_2;Light Tank

us_m3a1_stuart_shop;M3A1
us_m3a1_stuart_0;"<color=#5cae63>G-103</color>
Tank, Light, M3A1 Stuart"
us_m3a1_stuart_1;M3A1
us_m3a1_stuart_2;Light Tank

us_m3a1_stuart_usmc_shop;M3A1 (USMC)
us_m3a1_stuart_usmc_0;"<color=#5cae63>G-103</color>
Tank, Light, M3A1 Stuart
<color=@currencyGoldColor>United States Marine Corps</color>"
us_m3a1_stuart_usmc_1;M3A1
us_m3a1_stuart_usmc_2;Light Tank

us_lvt_a1_m24_shop;LVT(A)(1) (M6)
us_lvt_a1_m24_0;"<color=#81c3fc>Food Machinery Corporation</color>
Landing Vehicle, Tracked (Armored) (Mk. 1)
<color=#adadad>(Gun, 75mm, M6)</color>"
us_lvt_a1_m24_1;LVT(A)(1) (M6)
us_lvt_a1_m24_2;Light Tank

us_lvt_4_zis_2_shop;▃␗ LVT (ZiS-2)
us_lvt_4_zis_2_0;"<color=#81c3fc>Food Machinery Corporation</color>
▃␗ LVT Shuilù Tankè
<color=#adadad>(ZiS-2 obr. 1941 g.)</color>"
us_lvt_4_zis_2_1;▃␗ LVT
us_lvt_4_zis_2_2;SPG

us_m22_locust_shop;M22
us_m22_locust_0;"<color=#5cae63>G-148</color>
Tank, Light, M22 Locust"
us_m22_locust_1;M22
us_m22_locust_2;Light Tank

us_m22_locust_race_shop;M22
us_m22_locust_race_0;"<color=#5cae63>G-148</color>
Tank, Light, M22 Locust"
us_m22_locust_race_1;M22
us_m22_locust_race_2;Light Tank

us_halftrack_m13_shop;M13 MGMC
us_halftrack_m13_0;"<color=#5cae63>G-102</color>
Carriage, Motor, Multiple Gun, M13"
us_halftrack_m13_1;M13
us_halftrack_m13_2;SPAA

us_halftrack_m15_shop;M15 CGMC
us_halftrack_m15_0;"<color=#5cae63>G-102</color>
Carriage, Motor, Combination Gun, M15"
us_halftrack_m15_1;M15
us_halftrack_m15_2;SPAA

us_m8_scott_shop;M8 HMC
us_m8_scott_0;"<color=#5cae63>G-127</color>
Carriage, Motor, 75mm Howitzer, M8 ""Scott"""
us_m8_scott_1;M8 HMC
us_m8_scott_2;SPG

us_m8_greyhound_shop;M8 LAC
us_m8_greyhound_0;"<color=#5cae63>G-136</color>
Car, Armored, Light, M8"
us_m8_greyhound_1;M8 LAC
us_m8_greyhound_2;Light Tank

us_m8a1_shop;M8A1 GMC
us_m8a1_0;"<color=#5cae63>G-127</color>
Carriage, Motor, 75mm Gun, M8A1 ""Scott"""
us_m8a1_1;M8A1
us_m8a1_2;Light Tank

us_halftrack_m3_75mm_gmc_shop;M3 GMC
us_halftrack_m3_75mm_gmc_0;"<color=#5cae63>G-102</color>
Carriage, Motor, 75mm Gun, M3"
us_halftrack_m3_75mm_gmc_1;M3 GMC
us_halftrack_m3_75mm_gmc_2;SPG

//USA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 2
us_m5a1_stuart_shop;M5A1
us_m5a1_stuart_0;"<color=#5cae63>G-103</color>
Tank, Light, M5A1 Stuart"
us_m5a1_stuart_1;M5A1
us_m5a1_stuart_2;Light Tank

us_m5a1_stuart_canadian_5st_arm_shop;▃ Stuart, Mk. VI (5th Can.Arm.Div.)
us_m5a1_stuart_canadian_5st_arm_0;"▃ Tank, Light, Stuart, Mk. VI
<color=@currencyGoldColor>5th Canadian Armoured Division</color>"
us_m5a1_stuart_canadian_5st_arm_1;▃ Stuart, Mk. VI
us_m5a1_stuart_canadian_5st_arm_2;Light Tank

us_m5a1_stuart_td_shop;⋦ M5A1 (3rd T.Bat.)
us_m5a1_stuart_td_0;"<color=#5cae63>G-103</color>
⋦ Tank, Light, M5A1 Stuart
<color=@currencyGoldColor>3rd Tank Battalion</color>"
us_m5a1_stuart_td_1;⋦ M5A1
us_m5a1_stuart_td_2;Light Tank

us_m24_chaffee_shop;M24
us_m24_chaffee_0;"<color=#5cae63>G-200</color>
Tank, Light, M24 Chaffee"
us_m24_chaffee_1;M24
us_m24_chaffee_2;Light Tank

us_m24_chaffee_tl_shop;╎ M24
us_m24_chaffee_tl_0;"<color=#5cae63>G-200</color>
╎ Tank, Light, M24 Chaffee"
us_m24_chaffee_tl_1;╎ M24
us_m24_chaffee_tl_2;Light Tank

us_m24_chaffee_tutorial_shop;M24
us_m24_chaffee_tutorial_0;"<color=#5cae63>G-200</color>
Tank, Light, M24 Chaffee"
us_m24_chaffee_tutorial_1;M24
us_m24_chaffee_tutorial_2;Light Tank

us_m3_lee_shop;M3 MT
us_m3_lee_0;"<color=#5cae63>G-104</color>
Tank, Medium, M3 Lee"
us_m3_lee_1;M3
us_m3_lee_2;Medium Tank

us_mk1_grant_shop;▃ Grant, Mk. I
us_mk1_grant_0;"▃ Tank, Medium, Grant, Mk. I"
us_mk1_grant_1;▃ Grant, Mk. I
us_mk1_grant_2;▃ Cruiser tank

us_m4a1_1942_sherman_shop;M4A1
us_m4a1_1942_sherman_0;"<color=#5cae63>G-104</color>
Tank, Medium, M4A1 Sherman"
us_m4a1_1942_sherman_1;M4A1
us_m4a1_1942_sherman_2;Medium Tank

us_m4_sherman_shop;M4
us_m4_sherman_0;"<color=#5cae63>G-104</color>
Tank, Medium, M4 Sherman"
us_m4_sherman_1;M4
us_m4_sherman_2;Medium Tank

us_m4a2_sherman_shop;M4A2
us_m4a2_sherman_0;"<color=#5cae63>G-104</color>
Tank, Medium, M4A2 Sherman"
us_m4a2_sherman_1;M4A2
