<ID|readonly|noverify>;<English>
ki_44_1_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>二式戦闘機一型</color>
キ44-I「鍾馗」"
ki_44_1_1;キ44-I
ki_44_1_2;キ44

ki_44_1_ep_shop;キ44-I (四十七中隊)
ki_44_1_ep_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>二式戦闘機一型</color>
キ44-I「鍾馗」
<color=@currencyGoldColor>独立飛行第四十七中隊</color>"
ki_44_1_ep_1;キ44-I
ki_44_1_ep_2;キ44

ki_44_2_otsu_shop;キ44-II乙
ki_44_2_otsu_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>二式戦闘機二型乙</color>
キ44-II乙「鍾馗」"
ki_44_2_otsu_1;キ44-II
ki_44_2_otsu_2;キ44

ki_44_2_hei_shop;キ44-II丙
ki_44_2_hei_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>二式戦闘機二型丙</color>
キ44-II丙「鍾馗」"
ki_44_2_hei_1;キ44-II
ki_44_2_hei_2;キ44

ki_61_1a_ko_shop;キ61-I甲
ki_61_1a_ko_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>三式戦闘機一型甲</color>
キ61-I甲「飛燕」"
ki_61_1a_ko_1;キ61-I
ki_61_1a_ko_2;キ61

ki_61_1a_otsu_shop;キ61-I乙
ki_61_1a_otsu_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>三式戦闘機一型乙</color>
キ61-I乙「飛燕」"
ki_61_1a_otsu_1;キ61-I
ki_61_1a_otsu_2;キ61

ki_61_1a_otsu_usa_shop;▃ キ61-I乙
ki_61_1a_otsu_usa_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>三式戦闘機一型乙</color>
▃ キ61-I乙「飛燕」"
ki_61_1a_otsu_usa_1;▃ キ61-I
ki_61_1a_otsu_usa_2;▃ キ61

ki_61_1a_hei_shop;キ61-I丙
ki_61_1a_hei_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>三式戦闘機一型丙</color>
キ61-I丙「飛燕」"
ki_61_1a_hei_1;キ61-I
ki_61_1a_hei_2;キ61

ki_61_1a_hei_ep_shop;多田のキ61-I丙
ki_61_1a_hei_ep_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>三式戦闘機一型丙</color>
多田武一のキ61-I丙「飛燕」"
ki_61_1a_hei_ep_1;キ61-I
ki_61_1a_hei_ep_2;キ61

ki_61_1a_tei_shop;キ61-I丁
ki_61_1a_tei_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>三式戦闘機一型丁</color>
キ61-I丁「飛燕」"
ki_61_1a_tei_1;キ61-I
ki_61_1a_tei_2;キ61

ki_61_2_early_shop;キ61-II改甲
ki_61_2_early_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>三式戦闘機二型改甲</color>
キ61-II改甲「飛燕」"
ki_61_2_early_1;キ61-II
ki_61_2_early_2;キ61

j1n1_mod11_early_shop;J1N1
j1n1_mod11_early_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>十三試双発陸上戦闘機</color>
J1N1"
j1n1_mod11_early_1;J1N1
j1n1_mod11_early_2;J1N

ki_102_otsu_shop;キ102乙
ki_102_otsu_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>五式双発襲撃機</color>
キ102乙"
ki_102_otsu_1;キ102乙
ki_102_otsu_2;キ102

d4y1_shop;D4Y1
d4y1_0;"<color=#81c3fc>愛知航空機</color>
<color=#7ce68f>彗星一一型</color>
D4Y1"
d4y1_1;D4Y1
d4y1_2;D4Y

d4y2_shop;D4Y2
d4y2_0;"<color=#81c3fc>愛知航空機</color>
<color=#7ce68f>彗星一二型</color>
D4Y2"
d4y2_1;D4Y2
d4y2_2;D4Y

d4y3_shop;D4Y3甲
d4y3_0;"<color=#81c3fc>愛知航空機</color>
<color=#7ce68f>彗星三三型甲</color>
D4Y3甲"
d4y3_1;D4Y3
d4y3_2;D4Y

g4m1_shop;G4M1
g4m1_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>一式陸上攻撃機一一型</color>
G4M1"
g4m1_1;G4M1
g4m1_2;G4M

h8k2_shop;H8K2
h8k2_0;"<color=#81c3fc>川西航空機</color>
<color=#7ce68f>二式飛行艇一二型</color>
H8K2"
h8k2_1;H8K2
h8k2_2;H8K

h8k3_shop;H8K3
h8k3_0;"<color=#81c3fc>川西航空機</color>
<color=#7ce68f>二式飛行艇二二型</color>
H8K3"
h8k3_1;H8K3
h8k3_2;H8K

ki-49_1_shop;キ49-I
ki-49_1_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>一〇〇式重爆撃機一型</color>
キ49-I「呑龍」"
ki-49_1_1;キ49-I
ki-49_1_2;キ49

ki-49_2a_shop;キ49-II甲
ki-49_2a_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>一〇〇式重爆撃機二型甲</color>
キ49-II甲「呑龍」"
ki-49_2a_1;キ49-II
ki-49_2a_2;キ49

ki-49_2b_shop;キ49-II乙
ki-49_2b_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>一〇〇式重爆撃機二型乙</color>
キ49-II乙「呑龍」"
ki-49_2b_1;キ49-II
ki-49_2b_2;キ49

ki-49_2b_late_shop;キ49-II乙 (late)
ki-49_2b_late_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>一〇〇式重爆撃機二型乙</color>
キ49-II乙「呑龍」
<color=#adadad>(late)</color>"
ki-49_2b_late_1;キ49-II
ki-49_2b_late_2;キ49

a7he1_shop;A7He1
a7he1_0;"<color=#81c3fc>Heinkel Flugzeugwerke</color>
ハインケル112型陸上戦闘機
A7He1"
a7he1_1;A7He1
a7he1_2;A7He

me_210_v22_japan_shop;▅ Me 210 V22 (D.B. 601 F)
me_210_v22_japan_0;"<color=#81c3fc>Messerschmitt <color=@commonTextColor>/</color> 川崎航空機工業明石工場</color>
▅ Me 210 V22
<color=#adadad>(D.B. 601 F)</color>"
me_210_v22_japan_1;▅ Me 210 V22
me_210_v22_japan_2;▅ Me 210

ki_48_2_otsu_shop;キ48-II乙
ki_48_2_otsu_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>九九式双発軽爆撃機二型乙</color>
キ48-II乙"
ki_48_2_otsu_1;キ48-II
ki_48_2_otsu_2;キ48

ki_48_2_otsu_event_shop;キ48-II乙
ki_48_2_otsu_event_0;"<color=#81c3fc>川崎航空機工業</color>
<color=#7ce68f>九九式双発軽爆撃機二型乙</color>
キ48-II乙"
ki_48_2_otsu_event_1;キ48-II
ki_48_2_otsu_event_2;キ48

f4u-1a_japan_shop;▅ F4U-1A
f4u-1a_japan_0;"<color=#81c3fc>Vought-Sikorsky Aircraft V-166B</color>
▅ F4U-1A「シコルスキー」"
f4u-1a_japan_1;▅ F4U-1
f4u-1a_japan_2;▅ F4U

//AIRCRAFT - VEHICLE/FAMILY START: RANK 3
ki_100_early_shop;キ100-I (early)
ki_100_early_0;"<color=#81c3fc>川崎航空機工業</color>
キ100-I
<color=#adadad>(early)</color>"
ki_100_early_1;キ100-I
ki_100_early_2;キ100

ki_100_2_shop;キ100-II
ki_100_2_0;"<color=#81c3fc>川崎航空機工業</color>
キ100-II"
ki_100_2_1;キ100-II
ki_100_2_2;キ100

ki_108_shop;キ108改
ki_108_0;"<color=#81c3fc>川崎航空機工業</color>
キ108改"
ki_108_1;キ108改
ki_108_2;キ108

j2m2_shop;J2M2
j2m2_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>雷電一一型</color>
J2M2"
j2m2_1;J2M2
j2m2_2;J2M

j2m3_shop;J2M3
j2m3_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>雷電二一型</color>
J2M3"
j2m3_1;J2M3
j2m3_2;J2M

j2m4_kai_shop;J2M4 (二一海航廠)
j2m4_kai_0;"<color=#81c3fc>三菱重工業</color> <color=@commonTextColor>/</color> 第二一海軍航空廠
<color=#7ce68f>雷電三二型</color>
J2M4"
j2m4_kai_1;J2M4
j2m4_kai_2;J2M

j2m5_shop;J2M5
j2m5_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>雷電三三型</color>
J2M5"
j2m5_1;J2M5
j2m5_2;J2M

j2m5_30mm_shop;J2M5 (五式)
j2m5_30mm_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>雷電三三型</color>
J2M5
<color=#adadad>(五式三十粍固定機銃)</color>"
j2m5_30mm_1;J2M5
j2m5_30mm_2;J2M

j5n1_shop;J5N1
j5n1_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>十八試双発陸上戦闘機 <color=@commonTextColor>|</color> 試製天雷</color>
J5N1"
j5n1_1;J5N1
j5n1_2;J5N

p1y1_mod11_shop;P1Y1
p1y1_mod11_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>銀河一一型</color>
P1Y1"
p1y1_mod11_1;P1Y1
p1y1_mod11_2;P1Y

b7a2_shop;B7A1 (NK9C)
b7a2_0;"<color=#81c3fc>愛知航空機</color>
<color=#7ce68f>試製流星</color>
B7A1
<color=#adadad>(NK9C)</color>"
b7a2_1;B7A1
b7a2_2;B7A

b7a2_homare_23_shop;B7A2
b7a2_homare_23_0;"<color=#81c3fc>愛知航空機</color>
<color=#7ce68f>試製流星改</color>
B7A2"
b7a2_homare_23_1;B7A2
b7a2_homare_23_2;B7A

g5n1_shop;G5N1
g5n1_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>十三試陸上攻撃機 <color=@commonTextColor>|</color> 試製深山</color>
G5N1"
g5n1_1;G5N1
g5n1_2;G5N

g5n2_shop;G5N2
g5n2_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>十三試陸上攻撃機 <color=@commonTextColor>|</color> 試製深山</color>
G5N2"
g5n2_1;G5N2
g5n2_2;G5N

ki_67_1_ko_shop;キ67-I甲
ki_67_1_ko_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>四式重爆撃機一型甲</color>
キ67-I甲「飛龍」"
ki_67_1_ko_1;キ67-I
ki_67_1_ko_2;キ67

ki_67_1_otsu_shop;キ67-I乙
ki_67_1_otsu_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>四式重爆撃機一型乙</color>
キ67-I乙「飛龍」"
ki_67_1_otsu_1;キ67-I
ki_67_1_otsu_2;キ67

ki-96_otsu_shop;キ96 (三号)
ki-96_otsu_0;"<color=#81c3fc>川崎航空機工業</color>
キ96
<color=#adadad>(試製三号)</color>"
ki-96_otsu_1;キ96
ki-96_otsu_2;キ96

//AIRCRAFT - VEHICLE/FAMILY START: RANK 4
a7m1_shop;A7M1
a7m1_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>十七試甲艦上戦闘機 <color=@commonTextColor>|</color> 試製烈風</color>
A7M1"
a7m1_1;A7M1
a7m1_2;A7M

a7m2_shop;A7M2
a7m2_0;"<color=#81c3fc>三菱重工業</color>
<color=#7ce68f>烈風一一型</color>
A7M2"
a7m2_1;A7M2
a7m2_2;A7M

ki_84_shop;キ84-I
ki_84_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>四式戦闘機一型</color>
キ84-I「疾風」"
ki_84_1;キ84-I
ki_84_2;キ84

ki_84_ko_shop;キ84-I甲
ki_84_ko_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>四式戦闘機一型甲</color>
キ84-I甲「疾風」"
ki_84_ko_1;キ84-I
ki_84_ko_2;キ84

ki_84_otsu_shop;キ84-I乙
ki_84_otsu_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>四式戦闘機一型乙</color>
キ84-I乙「疾風」"
ki_84_otsu_1;キ84-I
ki_84_otsu_2;キ84

ki_84_hei_shop;キ84-I丙
ki_84_hei_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>四式戦闘機一型丙</color>
キ84-I丙「疾風」"
ki_84_hei_1;キ84-I
ki_84_hei_2;キ84

j7w1_shop;J7W1
j7w1_0;"<color=#81c3fc>海軍航空技術廠 <color=@commonTextColor>+</color> 九州飛行機</color>
<color=#7ce68f>十八試乙陸上戦闘機 <color=@commonTextColor>|</color> 試製震電</color>
J7W1"
j7w1_1;J7W1
j7w1_2;J7W

ki-83_shop;キ83
ki-83_0;"<color=#81c3fc>三菱重工業</color>
キ83"
ki-83_1;キ83
ki-83_2;キ83

g8n1_shop;G8N1
g8n1_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>十八試陸上攻撃機 <color=@commonTextColor>|</color> 試製連山</color>
G8N1"
g8n1_1;G8N1
g8n1_2;G8N

g8n2_shop;G8N2
g8n2_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>十八試陸上攻撃機 <color=@commonTextColor>|</color> 試製連山改</color>
G8N2"
g8n2_1;G8N2
g8n2_2;G8N

ki_87_shop;キ87
ki_87_0;"<color=#81c3fc>中島飛行機</color>
キ87"
ki_87_1;キ87
ki_87_2;キ87

ki_94_2_shop;キ94-II
ki_94_2_0;"<color=#81c3fc>立川飛行機</color>
キ94-II"
ki_94_2_1;キ94-II
ki_94_2_2;キ94

j6k1_shop;J6K1
j6k1_0;"<color=#81c3fc>川西航空機</color>
<color=#7ce68f>十八試甲陸上戦闘機 <color=@commonTextColor>|</color> 試製陣風</color>
J6K1"
j6k1_1;J6K1
j6k1_2;J6K

//AIRCRAFT - VEHICLE/FAMILY START: RANK 5
kitsuka_shop;M7N1-J甲
kitsuka_0;"<color=#81c3fc>中島飛行機</color>
<color=#7ce68f>試製橘花改二一型甲</color>
M7N1-J甲"
kitsuka_1;M7N1
kitsuka_2;M7N

j8m1_shop;キ200
j8m1_0;"<color=#81c3fc>三菱重工業</color>
キ200"
j8m1_1;キ200
j8m1_2;キ200

r2y2_v1_shop;R2Y2-G (一一型)
r2y2_v1_0;"<color=#81c3fc>横須賀海軍工廠</color>
<color=#7ce68f>試製景雲改一一型</color>
R2Y2-G"
r2y2_v1_1;R2Y2-G
r2y2_v1_2;R2Y

r2y2_v2_shop;R2Y2-G (二二型)
r2y2_v2_0;"<color=#81c3fc>横須賀海軍工廠</color>
<color=#7ce68f>試製景雲改二二型</color>
R2Y2-G"
r2y2_v2_1;R2Y2-G
r2y2_v2_2;R2Y

r2y2_kai_shop;R2Y2-G (三二型)
r2y2_kai_0;"<color=#81c3fc>横須賀海軍工廠</color>
<color=#7ce68f>試製景雲改三二型</color>
R2Y2-G"
r2y2_kai_1;R2Y2-G
r2y2_kai_2;R2Y

f-86f-30_japan_shop;▅ F-86F-30-MIT
f-86f-30_japan_0;"<color=#81c3fc>North American Aviation <color=@commonTextColor>/</color> 三菱重工業</color>
▅ F-86F-30-MIT「旭光」"
f-86f-30_japan_1;▅ F-86F
f-86f-30_japan_2;▅ F-86

f-86f-40_japan_shop;▅ F-86F-40-MIT
f-86f-40_japan_0;"<color=#81c3fc>North American Aviation <color=@commonTextColor>/</color> 三菱重工業</color>
▅ F-86F-40-MIT「旭光」"
f-86f-40_japan_1;▅ F-86F
f-86f-40_japan_2;▅ F-86

f-86f-40_japan_blue_impulse_shop;▅ F-86F-40-MIT (6飛隊)
f-86f-40_japan_blue_impulse_0;"<color=#81c3fc>North American Aviation <color=@commonTextColor>/</color> 三菱重工業</color>
▅ F-86F-40-MIT「旭光」
<color=@currencyGoldColor>第6飛行隊</color>"
f-86f-40_japan_blue_impulse_1;▅ F-86F
f-86f-40_japan_blue_impulse_2;▅ F-86

//AIRCRAFT - VEHICLE/FAMILY START: RANK 6
f-104j_shop;▅ F-104J-MIT (C2)
f-104j_0;"<color=#81c3fc>Lockheed Corporation <color=@commonTextColor>/</color> 三菱重工業</color>
▅ F-104J-MIT「栄光」
<color=#adadad>(C2ロット)</color>"
f-104j_1;▅ F-104J
f-104j_2;▅ F-104

t2_shop;T-2 (1979)
